id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,out,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress,block_offensive,block_deflection,block_save_block,under_pressure,off_camera
5dafbded-c3fb-465c-bde2-2acb5c503ab1,2448,2,00:46:06.184,91,6,Block,168,United States,From Throw In,True,United States,Antonee Robinson,Left Back,"[97.3, 14.6]",0.0,['eb85b158-b410-4eb4-9a4d-3459a22e9b3c'],3939990,1839,1839,4614,True,,,,,
ae904688-5b30-41b8-9a5d-b21fc9c9150b,2470,2,00:46:35.780,91,35,Block,170,United States,From Counter,,Uruguay,José María Giménez de Vargas,Center Back,"[22.8, 44.5]",0.0,['c88cd910-d403-4ec7-9e54-bd915660604b'],3939990,1839,783,5259,,,,,,
89daf53b-5dd4-4f7b-af06-cccdfe327b67,2485,2,00:47:31.039,92,31,Block,172,United States,From Throw In,True,Uruguay,Sebastián Enzo Cáceres Ramos,Left Center Back,"[28.6, 3.1]",0.0,['dc4074b7-54c2-4b72-9feb-4a5b68e8aff5'],3939990,1839,783,35690,,,,,,
d9675e83-d6d7-4904-9567-9621d7271aed,2491,2,00:48:05.802,93,5,Block,174,United States,From Throw In,,United States,Joshua Sargent,Right Wing,"[108.1, 58.7]",0.0,,3939990,1839,1839,22168,,,,,,
ad16f435-5830-4603-8542-83825a991d77,2543,2,00:49:23.295,94,23,Block,176,United States,From Throw In,True,Uruguay,José María Giménez de Vargas,Center Back,"[15.3, 34.4]",0.0,['4fb38db2-39ee-48f2-88f8-a8a013c8b801'],3939990,1839,783,5259,,,,,,
94eb27c8-28cd-43ea-9e07-da5567fbe648,119,1,00:02:20.487,2,20,Block,7,Panama,Regular Play,True,Bolivia,Carmelo Algarañaz Añez,Center Forward,"[79.7, 77.1]",0.0,['0ea67a4e-b868-45ca-86c1-9d544ea4d409'],3939989,798,3564,113717,True,,,,,
6a003db6-7594-4027-b2b0-b7a5c8600220,213,1,00:04:24.956,4,24,Block,11,Panama,From Free Kick,,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[49.3, 9.3]",0.0,['aa06a071-8510-476d-a8a5-618a6b42d8c1'],3939989,798,3564,223769,,,,,,
f552b23c-051c-40fa-95d4-0091fd8b9359,248,1,00:05:01.669,5,1,Block,13,Panama,Regular Play,True,Bolivia,Ramiro Vaca Ponce,Left Attacking Midfield,"[98.1, 4.4]",0.0,['843f4711-5624-4464-a621-340705a94547'],3939989,798,3564,113995,,,,,,
858944d3-0fb6-4f25-8729-7e279d4392d0,257,1,00:05:21.149,5,21,Block,14,Panama,From Throw In,True,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[16.5, 14.3]",0.0,['4460ea66-85fc-4df0-84da-f6966d8950b4'],3939989,798,3564,223769,,,,,,
a0b5f01a-a883-4b83-84f3-fca4df911d1e,291,1,00:06:08.439,6,8,Block,15,Panama,From Throw In,,Bolivia,José Manuel Sagredo Chávez,Left Wing Back,"[58.8, 6.3]",0.0,['fd3c8c3f-2083-4ee1-9dbd-cada6abe0542'],3939989,798,3564,114003,,,,,,
200b7786-d9dd-47b7-9901-779b30d5b862,515,1,00:12:40.157,12,40,Block,27,Panama,Regular Play,,Bolivia,Carmelo Algarañaz Añez,Center Forward,"[84.7, 35.0]",0.0,['4c76c182-c455-4b5e-8d30-589ec832b3b0'],3939989,798,3564,113717,True,,,,,
d51f74ba-c9dc-49d5-a141-f0c75522c15b,730,1,00:18:47.478,18,47,Block,34,Bolivia,From Throw In,True,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[14.8, 36.9]",0.0,['99787320-b9f9-41b0-917c-19048b3cd327'],3939989,3564,798,260212,,,,,,
07709ed1-273d-451e-b786-e773c1682bcf,928,1,00:26:01.330,26,1,Block,45,Panama,From Throw In,,Bolivia,Carmelo Algarañaz Añez,Center Forward,"[65.0, 45.3]",0.0,['55113c00-6453-4ceb-8809-9f3fc055de33'],3939989,798,3564,113717,,,,,,
5601c798-919e-4bba-94c5-b8370a228ddd,955,1,00:28:18.937,28,18,Block,47,Panama,From Free Kick,True,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[10.9, 12.0]",0.0,['c46053a1-3d4b-4558-8d3c-14af9330fbcc'],3939989,798,3564,223769,,,,,,
4dfa6adb-8377-44af-8b29-f08fe2a3e51e,971,1,00:29:36.767,29,36,Block,48,Panama,From Corner,,Panama,César Rodolfo Blackman Camarena,Right Wing,"[12.7, 52.8]",0.0,['c2bebcf8-d666-4c47-9a1e-6c52dfe65b22'],3939989,798,798,44305,,,True,,,
d4c76776-1953-4cb0-9ad6-c413ae67743e,1038,1,00:32:19.779,32,19,Block,52,Panama,Regular Play,,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[4.0, 27.8]",0.0,['79a7a506-ab69-4f4f-91a1-33b90526fbec'],3939989,798,3564,223769,,,,,,
ae7bd3b4-cb40-492c-9a40-fc48b6b74c73,1098,1,00:34:08.491,34,8,Block,55,Panama,From Goal Kick,,Bolivia,Ramiro Vaca Ponce,Left Attacking Midfield,"[107.4, 5.2]",0.0,['627245b5-e520-4c0f-a47a-ec5163d6b313'],3939989,798,3564,113995,,,,,,
e8a21b0c-5ab5-4ec9-9708-09b56e7b76da,1110,1,00:34:16.281,34,16,Block,55,Panama,From Goal Kick,,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[72.4, 61.7]",0.0,['4217777e-eb73-4179-af48-2ca97e1386e1'],3939989,798,798,16637,True,,,,,
1c722434-5597-43b4-9db3-86385cd24d2b,1172,1,00:35:13.738,35,13,Block,55,Panama,From Goal Kick,,Bolivia,Héctor Manuel Cuellar Rosales,Right Center Back,"[9.9, 50.1]",0.0,,3939989,798,3564,398489,,,,,,
ec15b33c-e26b-4ee6-a4f3-615ae880664b,1300,1,00:37:19.329,37,19,Block,58,Bolivia,Regular Play,,Panama,Carlos Miguel Harvey Cesneros,Left Center Back,"[18.5, 5.0]",0.0,['2e893ed3-921f-427d-8751-8f020bea0349'],3939989,3564,798,34148,,,,,,
cf67ea8e-4194-4c80-be80-4e72ca0cf0e6,1479,1,00:43:14.239,43,14,Block,66,Bolivia,Regular Play,True,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[52.7, 4.2]",0.0,['36a375bb-83ce-4f20-8808-414956db0f87'],3939989,3564,798,363986,,,,,,
b5db5871-6a9e-4601-bb99-63b4de91289b,1777,2,00:03:59.418,48,59,Block,82,Panama,From Free Kick,,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[40.0, 55.4]",0.0,['7bec8e83-ef10-4e05-a0f4-9c3080efa210'],3939989,798,3564,37070,,,,,,
e6188186-b516-4b39-ad64-c4bd25ccdf75,2208,2,00:18:46.916,63,46,Block,101,Bolivia,From Goal Kick,,Bolivia,Ramiro Vaca Ponce,Right Wing,"[74.8, 45.3]",0.0,['84a2d645-3f22-46bb-8465-0163c89662a1'],3939989,3564,3564,113995,,True,,,,
947fa1fc-9608-4f18-95dd-6aa462a6844f,2308,2,00:21:25.229,66,25,Block,106,Bolivia,From Goal Kick,,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[90.2, 19.6]",0.0,['2c5f0ba3-8ff1-4df9-b6cf-f92d734a56ff'],3939989,3564,798,16637,,,,,,
4b876d3e-9400-421f-83c9-7fe6ee14142d,2373,2,00:22:20.188,67,20,Block,108,Bolivia,Regular Play,,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[66.5, 70.2]",0.0,,3939989,3564,798,363986,,,,,,
fc8925cc-a7f0-4b34-983c-10b18765abd1,2544,2,00:27:14.704,72,14,Block,112,Panama,Regular Play,,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[12.1, 38.4]",0.0,['672fa3fb-9b03-4e84-aae0-6f870aa8528f'],3939989,798,3564,223769,,,,,,
b8bdce18-2ec4-4e81-ba2e-54f0865486a4,2578,2,00:29:01.781,74,1,Block,114,Panama,Regular Play,,Panama,Abdiel Armando Ayarza Cocanegra,Left Defensive Midfield,"[36.8, 52.6]",0.0,['744ebaab-ce95-46af-8a39-5a7fae35a695'],3939989,798,798,35432,,,,,,
f1bfc26b-9f1a-44f3-9cd5-a904eaa5cc43,2737,2,00:32:14.765,77,14,Block,122,Bolivia,Regular Play,,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[11.7, 33.4]",0.0,['ad55785d-c79c-4fea-a56c-2bb6005cfd03'],3939989,3564,798,260212,,,,True,,
eab0abab-1c47-4557-a37e-13505187eb2e,2857,2,00:37:10.660,82,10,Block,128,Bolivia,Regular Play,,Panama,Abdiel Armando Ayarza Cocanegra,Left Defensive Midfield,"[72.2, 49.1]",0.0,['6d86c60b-a87c-4352-a00f-7fdc6aa2def1'],3939989,3564,798,35432,,,,,,
a8ec1e22-8692-4313-b80b-c9bbae31c239,2885,2,00:39:44.764,84,44,Block,130,Panama,Regular Play,,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[8.9, 15.9]",0.0,['8ee7c937-3fab-476f-907a-7e4c28e22cab'],3939989,798,3564,223769,,,,,,
508b0b76-a03e-46e3-a224-0f7811e29a32,2888,2,00:39:47.253,84,47,Block,130,Panama,Regular Play,,Bolivia,José Manuel Sagredo Chávez,Left Back,"[16.2, 28.4]",0.0,['9c9dbd42-a213-4fed-aaa0-1498bfe2da26'],3939989,798,3564,114003,,,,,,
b278bbcc-6118-4510-9620-e5f113c600b1,2944,2,00:41:43.818,86,43,Block,133,Panama,Regular Play,,Bolivia,Lucas Leónidas Chávez Cruz,Right Wing,"[97.3, 59.6]",0.0,['351a0f46-a1f3-4872-9fc4-73aa70bf3e23'],3939989,798,3564,113734,,,,,,
3c0cc655-0557-48c7-9582-9c3429ad764c,2968,2,00:42:08.971,87,8,Block,134,Bolivia,Regular Play,,Panama,Eduardo Antonio Guerrero Lozcano,Left Center Forward,"[52.5, 9.5]",0.0,['11e2b82a-3755-47d5-847c-6e5db91d9429'],3939989,3564,798,50971,,,,,,
716dd5d9-fba3-4790-8cca-18e089c20726,3047,2,00:45:07.545,90,7,Block,136,Panama,From Free Kick,,Bolivia,Luis Fernando Haquín Lopez,Right Center Back,"[31.7, 40.2]",0.0,['2526f82c-ea82-4f03-8e66-f011656da691'],3939989,798,3564,37070,,,,,,
ab4899c4-d4ca-4398-8571-43f79d87fdf5,61,1,00:01:15.483,1,15,Block,4,Mexico,Regular Play,True,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[22.8, 23.0]",0.0,['b308613c-906e-46c1-b06c-a2f2611f1936'],3939988,794,3565,37726,,,,,,
6a45358c-859f-4f22-b826-ee7158e6602b,148,1,00:03:23.747,3,23,Block,11,Mexico,Regular Play,,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[16.2, 23.9]",0.0,['c3b38faa-f996-4445-9be8-ded7b9ea5586'],3939988,794,3565,38004,,,,,,
be22e7e9-3f9e-48a0-b378-b38ac414f951,162,1,00:03:33.441,3,33,Block,11,Mexico,Regular Play,True,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[76.5, 75.1]",0.0,['26efb5ba-024a-40d9-976a-ea837bdc12ba'],3939988,794,794,26406,True,True,,,,
46a99699-5817-4d51-bbd8-c2ab295845ca,226,1,00:06:51.474,6,51,Block,17,Ecuador,From Free Kick,,Ecuador,Kevin José Rodríguez Cortez,Right Center Forward,"[104.6, 36.1]",0.0,['b522b23f-c4e5-4982-a188-13a77db3cfe1'],3939988,3565,3565,348757,,True,,,,
56f7240a-7b29-4bcf-a323-f1e19511f034,256,1,00:08:02.351,8,2,Block,20,Ecuador,From Throw In,,Mexico,César Saúl Huerta Valera,Right Midfield,"[76.5, 71.4]",0.0,['c07d36af-a7bc-4003-bd98-e575e4ce2bb3'],3939988,3565,794,27889,,,,,,
7407b815-9aba-4f5c-9d0f-1ccccb042739,257,1,00:08:02.617,8,2,Block,20,Ecuador,From Throw In,,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[41.4, 8.0]",0.0,,3939988,3565,3565,38004,,,,,,
669bdb89-1e05-4c49-b0b8-4b215d09cdc9,306,1,00:09:30.948,9,30,Block,23,Mexico,From Throw In,,Ecuador,Felix Eduardo Torres Caicedo,Right Center Back,"[9.0, 35.6]",0.0,['0980706d-7a40-4dc9-88dd-61e669af79a2'],3939988,794,3565,30111,,,,,,
c1212470-59f5-4fb2-918e-60f8afa38ec4,349,1,00:10:43.346,10,43,Block,25,Ecuador,From Throw In,True,Mexico,César Saúl Huerta Valera,Right Midfield,"[15.9, 77.6]",0.0,['3695f3c7-2703-4877-901a-39c56f65dd38'],3939988,3565,794,27889,,,,,,
2eaa7481-3d91-4650-8d8d-ef18e157e9c7,495,1,00:15:13.806,15,13,Block,36,Mexico,From Free Kick,,Ecuador,Alan Steven Franco Palma,Right Defensive Midfield,"[20.8, 47.3]",0.0,['830bdb02-69da-4d26-8267-1e212a0a15b8'],3939988,794,3565,37945,,,,,,
211fa301-d68b-4d1d-ba6c-ede304db3489,500,1,00:15:16.112,15,16,Block,36,Mexico,From Free Kick,,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[13.4, 49.8]",0.0,['e9691fdd-d80a-483a-b0d6-aba2f4ebbe00'],3939988,794,3565,37737,,,,,,
38df26ba-0c78-4bcf-a274-ff7907ce47d9,502,1,00:15:16.330,15,16,Block,36,Mexico,From Free Kick,,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,"[104.4, 25.2]",0.0,,3939988,794,794,28825,,,,,,
b9c307c8-9bd2-49a2-802f-c0b2b7c60558,524,1,00:16:15.792,16,15,Block,38,Mexico,Regular Play,,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,"[51.0, 24.4]",0.0,['7769c6ff-0f53-4ebe-b886-0cc9375f21bd'],3939988,794,794,28825,True,,,,,
0b6fb150-7fcf-4bec-bb09-d75af6145e49,549,1,00:16:40.820,16,40,Block,38,Mexico,Regular Play,,Ecuador,Alan Steven Franco Palma,Right Defensive Midfield,"[57.2, 25.5]",0.0,['8babbebe-8498-4b53-9b37-edcf39bd0401'],3939988,794,3565,37945,,,,,,
3660737f-2147-4ce2-8f08-52b878d7e2e6,572,1,00:16:55.580,16,55,Block,39,Ecuador,Regular Play,True,Mexico,César Jasib Montes Castro,Right Center Back,"[6.9, 59.5]",0.0,['4202c5f8-96a8-4699-9f0c-f9d69d5bdb3d'],3939988,3565,794,26368,,,,,,
9c96642e-a09b-46ec-bdc6-e613fbb170c3,620,1,00:19:47.019,19,47,Block,43,Mexico,From Goal Kick,True,Ecuador,Enner Remberto Valencia Lastra,Left Center Forward,"[64.6, 2.9]",0.0,['32a5b4c9-c799-4ed0-9793-c46c4e9681d5'],3939988,794,3565,28559,,,,,,
d85ab12d-4adf-4040-9e39-e923aacce73d,748,1,00:23:51.380,23,51,Block,52,Ecuador,Regular Play,,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,"[68.2, 23.4]",0.0,['31c701aa-6dba-497e-8c31-79770950803b'],3939988,3565,794,27896,,,,,,
55e27b89-536f-4ffd-8332-f25977190d47,840,1,00:26:34.761,26,34,Block,59,Mexico,Regular Play,,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[65.8, 70.9]",0.0,['6804804b-c0cd-4a59-bebd-f3f9b600a398'],3939988,794,3565,37737,,,,,,
5e38913d-2058-4ab8-bbe4-3838d07f8d6d,1097,1,00:33:14.358,33,14,Block,74,Ecuador,Regular Play,,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[86.7, 72.1]",0.0,['a714d720-ef79-4254-bcc0-7837127fd58a'],3939988,3565,794,26406,,,,,,
b450122e-3bcc-4d1d-9d9d-6fca70f5c44b,1167,1,00:34:45.057,34,45,Block,75,Mexico,From Free Kick,,Ecuador,Felix Eduardo Torres Caicedo,Right Center Back,"[15.2, 41.8]",0.0,['fb60a713-cec4-44d9-96cf-6d69d330ba0d'],3939988,794,3565,30111,,,,,,
f91d32a6-39e9-4a32-88f2-72b27c0d79a3,1169,1,00:34:45.247,34,45,Block,75,Mexico,From Free Kick,,Mexico,Santiago Tomás Giménez,Center Forward,"[103.9, 37.8]",0.0,,3939988,794,794,31053,,,,,,
5e26dbc1-fff4-40f8-bf79-d4be0147df08,1341,1,00:40:31.714,40,31,Block,82,Ecuador,From Throw In,,Mexico,César Jasib Montes Castro,Right Center Back,"[5.0, 55.4]",0.0,['c712b4e5-30d4-47ed-901b-6eb9c9ad9b81'],3939988,3565,794,26368,,,,,,
ac44cabd-71eb-4f81-a9d3-3cde69ed1f30,1392,1,00:41:46.686,41,46,Block,84,Ecuador,From Throw In,True,Mexico,Julián Andrés Quiñones Quiñones,Left Midfield,"[99.5, 4.8]",0.0,['2a77be3d-447a-4e88-85f8-80efe6bea506'],3939988,3565,794,35375,,,,,,
170d6edf-2118-4f12-beb3-0cc9889c0a02,1429,1,00:43:29.405,43,29,Block,87,Mexico,From Free Kick,,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[24.0, 43.6]",0.0,['96e2781d-a6ca-4a71-b2f8-a3e4c222ddad'],3939988,794,3565,37726,,,,,,
466d928a-5f42-47f0-a3bf-3595cb3b7b98,1448,1,00:44:13.212,44,13,Block,89,Mexico,Regular Play,True,Ecuador,Kevin José Rodríguez Cortez,Right Center Forward,"[109.9, 75.8]",0.0,['7f005927-9c85-4dc5-ab35-8cf3a595a728'],3939988,794,3565,348757,True,,,,,
f9752378-a064-4b23-b663-3f108fa1fc32,1615,2,00:01:26.289,46,26,Block,97,Mexico,From Throw In,True,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[77.0, 23.5]",0.0,['dcd830c1-7b37-43da-993e-5af53249945d'],3939988,794,3565,37726,,,,,,
54c2963d-90ae-4e73-838a-874529fab551,1728,2,00:04:42.151,49,42,Block,104,Ecuador,From Free Kick,True,Mexico,Julián Andrés Quiñones Quiñones,Left Midfield,"[75.8, 3.4]",0.0,['6451866a-670f-4848-8b65-812deef3de50'],3939988,3565,794,35375,,,,,,
dead781b-2531-49ce-ab5f-919034fe108a,1777,2,00:05:24.535,50,24,Block,106,Mexico,Regular Play,,Mexico,Santiago Tomás Giménez,Center Forward,"[62.7, 63.0]",0.0,,3939988,794,794,31053,True,,,,,
eb14afda-f85c-446e-afe5-045f9dcf02c7,1779,2,00:05:25.551,50,25,Block,106,Mexico,Regular Play,,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,"[69.2, 62.4]",0.0,,3939988,794,794,26386,True,,,,,
7d1a09fe-5432-4d2e-b977-23667707a13c,1832,2,00:08:50.550,53,50,Block,112,Mexico,From Free Kick,,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[51.2, 23.9]",0.0,['cee31d82-14db-4788-9d4f-1b8f84215b53'],3939988,794,3565,37726,,,,,,
73ec6bcc-3ffe-4b6d-814e-870fa5c50336,1915,2,00:11:13.262,56,13,Block,116,Mexico,Regular Play,,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[8.2, 45.5]",0.0,,3939988,794,3565,37737,,,,,,
d1cb4bf0-ba59-4bb7-b2f2-596e6bb3c2f5,1916,2,00:11:13.883,56,13,Block,116,Mexico,Regular Play,,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,"[111.3, 36.3]",0.0,,3939988,794,794,27896,,,,,,
8f3e5a3d-8e55-4257-90d5-e2da75d63b1a,1924,2,00:11:17.527,56,17,Block,116,Mexico,Regular Play,True,Ecuador,Willian Joel Pacho Tenorio,Left Center Back,"[2.6, 47.4]",0.0,['7d7deb7d-43d6-42e9-9e67-9f4c9e09f0d2'],3939988,794,3565,41593,,,,,,
b40d552b-8724-4bca-8780-8c322304f97b,1955,2,00:13:56.585,58,56,Block,119,Mexico,Regular Play,,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[4.7, 25.0]",0.0,['4c8cf8d4-aa86-4c16-be06-238eb069a64b'],3939988,794,3565,38004,,,,,,
094056e3-269b-4a55-941e-0e79c7ad77a0,1969,2,00:14:33.673,59,33,Block,121,Ecuador,From Throw In,,Ecuador,Enner Remberto Valencia Lastra,Left Center Forward,"[98.9, 10.0]",0.0,,3939988,3565,3565,28559,,,,,,
553d9d95-6b52-421a-84c6-a05fc7d772ee,2019,2,00:15:40.372,60,40,Block,123,Mexico,Regular Play,,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[12.2, 57.7]",0.0,['13c63e60-deb7-43c2-9ef4-a89297c749e0'],3939988,794,3565,37737,,,,,,
777519c8-9182-4fe5-a88d-56f80c7c47a3,2023,2,00:15:44.588,60,44,Block,123,Mexico,Regular Play,,Ecuador,Kevin José Rodríguez Cortez,Right Center Forward,"[11.0, 74.0]",0.0,['4b0d7580-9348-4ec8-b4b7-5376cb39dd9a'],3939988,794,3565,348757,,,,,,
b74012ea-fcac-4d79-8eb9-9d87cc9bb695,2104,2,00:19:02.089,64,2,Block,126,Mexico,From Throw In,,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[91.0, 47.9]",0.0,['7fac2e04-4e07-4047-98d9-7b2fbe426638'],3939988,794,794,26280,,True,,,,
e334bb00-710a-4e62-b0f0-99c377907b10,2157,2,00:22:24.136,67,24,Block,130,Ecuador,From Goal Kick,,Ecuador,Enner Remberto Valencia Lastra,Left Center Forward,"[90.5, 37.2]",0.0,['18184190-e576-482c-8d06-014ea5431db5'],3939988,3565,3565,28559,True,,,,,
9a577b36-e6a5-4c2d-a882-81f5f02dc933,2241,2,00:24:36.064,69,36,Block,132,Mexico,Regular Play,,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[18.9, 25.2]",0.0,['8f076d17-b466-42cb-a2e4-0710ab3f29f9'],3939988,794,3565,37726,,,,,,
37df2fce-2f3b-4ef2-bfe0-a9306d9f9cba,2315,2,00:28:11.307,73,11,Block,138,Mexico,Regular Play,True,Ecuador,Kevin José Rodríguez Cortez,Right Center Forward,"[34.8, 57.5]",0.0,['66bdb155-8158-4e9e-bc9c-9b8dc4a4ac1c'],3939988,794,3565,348757,,,,,,
60ffb5b1-3aea-4d5d-be1e-5ff3ee8ccaf5,2454,2,00:34:25.204,79,25,Block,143,Mexico,From Corner,,Ecuador,Alan Steve Minda García,Left Wing,"[44.3, 15.7]",0.0,['c1eea109-a6af-42e7-9709-2bc4a6c2b35a'],3939988,794,3565,123625,,,,,,
9fb93b0e-a69a-471b-8501-8d984ba1f143,2525,2,00:37:30.956,82,30,Block,147,Ecuador,From Free Kick,,Mexico,Guillermo Martínez Ayala,Left Center Forward,"[13.5, 29.9]",0.0,['a6e174a5-e92d-45a0-ad1f-c363ad14259d'],3939988,3565,794,75305,,,,,,
64dfd7a0-14d3-4bf8-9b3c-d3dbc59a6615,2527,2,00:37:31.236,82,31,Block,147,Ecuador,From Free Kick,,Mexico,Luis Francisco Romo Barrón,Right Defensive Midfield,"[13.6, 26.9]",0.0,,3939988,3565,794,26386,,,,,,
406e7c7c-119e-45bc-9dee-0dc4cd970314,2557,2,00:38:24.755,83,24,Block,148,Mexico,Regular Play,True,Mexico,Guillermo Martínez Ayala,Left Center Forward,"[109.4, 35.8]",0.0,,3939988,794,794,75305,,,,,,
f02978e6-4ca4-4796-b4fc-0171e99681ff,2604,2,00:40:37.341,85,37,Block,151,Mexico,From Free Kick,True,Mexico,César Jasib Montes Castro,Right Center Back,"[66.4, 66.9]",0.0,['2f3251b5-6b20-4197-8b3a-c4668705d6c9'],3939988,794,794,26368,True,,,,,
07cf4f04-2380-4f69-85d5-905c504330dc,2654,2,00:41:40.786,86,40,Block,154,Mexico,From Free Kick,,Ecuador,Moisés Isaac Caicedo Corozo,Center Attacking Midfield,"[52.2, 62.7]",0.0,['7a3bbc93-67f9-4bfd-9487-3598294979c8'],3939988,794,3565,37726,,,,,,
d299e938-a60b-4198-95e4-62f4596b82ac,2670,2,00:41:52.213,86,52,Block,154,Mexico,From Free Kick,True,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[11.3, 74.5]",0.0,['0dbcce90-bc43-4dc9-b66b-1c3ee512a0d2'],3939988,794,3565,37737,,,,,,
8f5cc6f6-9eb1-4d08-94e3-0e58388d123e,2759,2,00:46:15.893,91,15,Block,161,Mexico,From Free Kick,,Mexico,César Jasib Montes Castro,Right Center Back,"[103.3, 33.1]",0.0,,3939988,794,794,26368,,,,,,
32d6e9a1-15d8-42f1-a691-ab13561cb131,2928,2,00:54:40.852,99,40,Block,173,Mexico,From Throw In,,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[6.1, 33.8]",0.0,['2de91242-b13e-4709-9485-9786a9e0cc01'],3939988,794,3565,38004,,,,,,
757a7eae-b938-4430-8866-4e1b500101f7,68,1,00:02:03.091,2,3,Block,7,Venezuela,From Throw In,,Jamaica,Jonathan Bell,Left Wing Back,"[26.2, 24.7]",0.0,['8f95d988-9eb4-423a-86a9-203b1f4d53b8'],3939987,3563,2305,110050,,,True,,,
f2869fe2-133b-4b10-8559-61aeddd8e821,103,1,00:02:32.336,2,32,Block,7,Venezuela,From Throw In,,Jamaica,Demarai Gray,Left Attacking Midfield,"[33.2, 10.1]",0.0,['d6603997-6438-4d6f-bf32-a42253ecb83f'],3939987,3563,2305,3312,,,,,,
2a26120a-5330-435a-83fe-ebae1e743f89,158,1,00:03:18.140,3,18,Block,9,Jamaica,From Throw In,,Jamaica,Michail Antonio,Center Forward,"[80.1, 16.2]",0.0,['51874693-c012-4f77-806e-ed4df1a24def'],3939987,2305,2305,3349,True,,,,,
979cbc38-bb59-4672-89db-afa2c289c665,234,1,00:05:10.139,5,10,Block,13,Jamaica,From Corner,,Venezuela,Yangel Clemente Herrera Ravelo,Left Center Midfield,"[7.7, 37.4]",0.0,['4ea66969-e882-4679-a7e3-b2265db72866'],3939987,2305,3563,16249,,,,,,
3821e36f-c7d3-4aa9-9eb9-4e75ce456007,320,1,00:07:04.210,7,4,Block,15,Jamaica,Regular Play,True,Venezuela,Darwin Daniel Machís Marcano,Left Midfield,"[112.2, 16.6]",0.0,['6d2ab2bc-9023-403e-9a92-242d40247bdd'],3939987,2305,3563,11501,True,,,,,
d7a2ae11-3b96-4197-8533-f602e49be7f8,439,1,00:12:44.616,12,44,Block,24,Venezuela,From Goal Kick,,Jamaica,Ethan Pinnock,Left Center Back,"[6.6, 40.6]",0.0,['a768b5bf-c73f-40f1-9521-e1f3585125e4'],3939987,3563,2305,4610,,,,,,
041e6ebd-835f-4601-972d-e969c6fac375,478,1,00:13:11.248,13,11,Block,24,Venezuela,From Goal Kick,,Jamaica,Kasey Palmer,Left Defensive Midfield,"[25.3, 13.2]",0.0,['b637de75-fe28-44cb-829a-f020e4b2e774'],3939987,3563,2305,3317,,,,,,
066c91fb-fb8b-484b-a5e9-efe2e4fad8c2,546,1,00:14:32.062,14,32,Block,26,Venezuela,Regular Play,,Jamaica,Demarai Gray,Left Attacking Midfield,"[51.0, 25.4]",0.0,['d6fab369-a2c2-48de-bece-7ba8a7255c23'],3939987,3563,2305,3312,,,,,,
3daaa714-c8bb-4313-909a-e56f588a25bc,708,1,00:20:29.196,20,29,Block,37,Jamaica,From Throw In,,Venezuela,Eduard Alexander Bello Gil,Right Midfield,"[20.0, 55.6]",0.0,['a2e48984-2a9f-4047-84a7-94f209d223aa'],3939987,2305,3563,35785,,,,,,
f18e6d0f-15e7-48fe-a521-bb2339de3c26,791,1,00:23:27.284,23,27,Block,43,Jamaica,From Throw In,,Venezuela,Alexander David González Sibulo,Right Back,"[71.0, 73.0]",0.0,['e6eaa719-cf57-4408-bf4f-33fe2bab471d'],3939987,2305,3563,24168,,,,,,
