id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress
ed9509d9-ad45-47af-822d-616f504a4141,2414,2,00:29:21.162,74,21,Dribbled Past,135,Ecuador,From Free Kick,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[49.7, 71.0]",0.0,"['077e4eb2-10b2-42a1-9704-96e4f4cf2554', '0fec07ee-4d17-4423-9da2-477e737132c6', 'db92ea5f-aa18-40c9-a1a4-19b3b300c2e2']",3942228,3565,779,27886,
b2a84310-a77c-4b11-9839-321040a12310,2418,2,00:29:23.659,74,23,Dribbled Past,135,Ecuador,From Free Kick,Argentina,Nahuel Molina Lucero,Right Back,"[31.8, 73.0]",0.0,"['2bc9e4ba-d385-4c6c-ad5b-e76019ecacbf', '94ceb787-ecd8-43a3-aa6f-f3edd3c586c4']",3942228,3565,779,29201,
eee11dcc-deff-484c-8472-12d013aa671e,2450,2,00:31:33.951,76,33,Dribbled Past,137,Ecuador,From Free Kick,Argentina,Nahuel Molina Lucero,Right Back,"[85.6, 63.8]",0.0,"['2fa2bcd7-463b-488e-9d7c-7bc49d881c5e', '5cb10301-65ae-4e51-9131-fdd6d3ebcbc7']",3942228,3565,779,29201,
284ec2ba-0d83-4dca-a067-ce3d63c0e96e,2456,2,00:31:36.668,76,36,Dribbled Past,137,Ecuador,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[84.0, 53.5]",0.0,"['680dbdc4-6f15-4631-aeea-88eb55453c0e', 'c092b3fb-1208-4a71-9721-23ad03b509a4', 'd9bb2395-7bbf-4c47-900b-0719c3fbbbe2']",3942228,3565,779,5503,
a8a704b1-5e2f-4c83-93a1-2f0b202e0f8b,2540,2,00:35:14.262,80,14,Dribbled Past,142,Argentina,Regular Play,Ecuador,Moisés Isaac Caicedo Corozo,Right Defensive Midfield,"[68.9, 9.1]",0.0,"['1bedbacb-33f6-4737-8476-fe29fb0d64fc', '2c9e4cfe-e298-400d-ba2b-05d2322a169f']",3942228,779,3565,37726,
aaf8f1dc-e4dc-4ffd-b7a7-158bef93073a,2548,2,00:35:19.134,80,19,Dribbled Past,143,Ecuador,Regular Play,Argentina,Nicolás Hernán Otamendi,Left Center Back,"[55.7, 35.8]",0.0,"['4cf22c96-d25c-404a-9d1b-81bfd33c3d94', '56de4a7b-0804-4d33-8ef4-9912da6a73c7', 'bde5b9f1-9dea-4003-a5eb-3d66481d38c8']",3942228,3565,779,3090,True
4e3df9aa-d7be-4e5e-b611-667e9c89ce13,2647,2,00:40:30.214,85,30,Dribbled Past,152,Ecuador,Regular Play,Argentina,Giovani Lo Celso,Right Midfield,"[74.7, 53.3]",0.0,"['2a2087fd-2a0a-494f-90aa-e0efd9c1c93a', '3ffc74f0-3bbc-49c2-ad94-94397a6d7abf', 'ae201949-9dcb-416f-bc1c-23eef237c299']",3942228,3565,779,3313,
2fcfa640-a1e5-4e89-9d68-23d47f4b5daf,2784,2,00:50:12.386,95,12,Dribbled Past,166,Ecuador,From Counter,Argentina,Nicolás Hernán Otamendi,Left Center Back,"[16.2, 5.2]",0.0,"['30b6eab5-6bbf-4705-b6ca-9ea13d5bb13b', '525ee7eb-523a-475b-a858-d7f0eb4dabb6']",3942228,3565,779,3090,True
06c5a65e-9ebe-4cb0-a61a-c3be8f1ad117,452,1,00:14:32.789,14,32,Dribbled Past,26,Chile,From Throw In,Canada,Jacob Shaffelburg,Left Wing,"[45.0, 6.2]",0.0,"['3259c39c-0235-493e-9ddc-bf9c03b43517', '754da306-e53a-4d0e-a127-d218fb6a4c84']",3939985,3562,1833,26152,
36a8bf6b-e0ff-4f66-8f3f-df05ffe800eb,581,1,00:19:47.827,19,47,Dribbled Past,32,Chile,From Throw In,Canada,Alistair Johnston,Right Back,"[54.8, 69.2]",0.0,"['13ad2752-edfd-4df4-9fbe-13327c3c266e', '7d94a188-1348-4e10-a8e4-6cfa777b3855', '9aeee9d2-1cf4-44ec-a786-b40a9019e4f8']",3939985,3562,1833,44703,
0d62c750-7f70-4542-a9e2-61f601ed5128,636,1,00:21:31.915,21,31,Dribbled Past,36,Chile,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[34.5, 36.6]",0.0,"['086f83f5-3d62-42dd-b1a7-7675173ff00d', '0eae317e-3a0f-4efb-bd47-20055c0c9f39']",3939985,3562,1833,11187,True
fb8587cb-3577-4f4c-82c9-90fba6ba33c0,648,1,00:21:40.613,21,40,Dribbled Past,37,Canada,Regular Play,Chile,Igor Lichnovsky Osorio,Right Center Back,"[37.5, 71.5]",0.0,"['397e6ccc-34f8-48f6-afe5-eccc87ad1951', '93fbeaff-e217-47cc-be52-8e6d479f1ef3', 'b571e3fa-d8c1-421e-bb12-0eb73ba45468']",3939985,1833,3562,26256,
0f8e405e-4684-4cbb-8a23-1e020de64807,957,1,00:32:34.236,32,34,Dribbled Past,50,Canada,From Throw In,Chile,Mauricio Aníbal Isla Isla,Right Back,"[27.4, 76.4]",0.0,"['17da6811-2f6a-4741-9fe0-c6554f2b5405', '1a5bdf9d-a26f-43a9-914d-a79f67d54cc3', 'ca54e1a5-1864-469e-8379-f62b6efbfc66']",3939985,1833,3562,18874,
de19c210-b69a-4c4d-beaf-edac91873fcc,1908,2,00:14:49.366,59,49,Dribbled Past,105,Canada,Regular Play,Chile,Igor Lichnovsky Osorio,Right Center Back,"[48.1, 69.9]",0.0,"['c3aaa3d7-a660-4b8c-bd70-45b91276cf59', 'e6d260fa-0209-4cb9-91b3-7ca93cea373b']",3939985,1833,3562,26256,
a45ee2c9-f1a7-453b-a8fa-a8ab07edc2c7,2152,2,00:24:50.342,69,50,Dribbled Past,125,Chile,Regular Play,Canada,Jonathan Osorio,Right Defensive Midfield,"[30.9, 24.7]",0.0,"['1ec894b7-80c7-4be5-9b56-e633d33cf60c', '9cec7617-5c62-4906-b0c6-988c82113cfe']",3939985,3562,1833,12770,
1cc13e66-2d3c-49c4-b0b9-e446d33e5b9f,2155,2,00:24:51.196,69,51,Dribbled Past,125,Chile,Regular Play,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[28.4, 23.2]",0.0,"['1058570a-2585-4e6e-8d97-7c72ab860dc7', '6cddb5b4-b99d-401d-a131-5c17bb891702', '9cec7617-5c62-4906-b0c6-988c82113cfe']",3939985,3562,1833,11187,
a59c233b-ab65-48b7-bd0f-e8f2e573a39c,2213,2,00:26:49.855,71,49,Dribbled Past,130,Chile,Regular Play,Canada,Cyle Larin,Center Forward,"[104.7, 79.0]",0.0,"['0ab7910f-1cae-4dee-8a41-3c314f384b2f', 'f889ba37-8e8d-47ce-abb7-8fc2f28388a9']",3939985,3562,1833,16459,True
7e1b7582-b583-4318-972d-12bbbd2b8780,2245,2,00:28:23.114,73,23,Dribbled Past,131,Chile,From Free Kick,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[34.0, 16.8]",0.0,"['0023fb2d-b3dd-4568-bbda-6fca498743b2', '0c6e631c-68e9-4e49-8cad-d2b514ca76f7', 'c3fb86c4-5e46-42b9-a897-ce2f4b1b8ff2']",3939985,3562,1833,11187,
dea59a04-c6fa-4494-bb6f-ea3a62faadbe,2373,2,00:31:42.034,76,42,Dribbled Past,136,Canada,From Goal Kick,Chile,Erick Antonio Pulgar Farfán,Left Defensive Midfield,"[62.8, 3.5]",0.0,"['06236a95-b6a7-4c01-ad4b-20ace7f80b2d', '6cd48fc4-1310-4589-b2ab-7e0fa6bd7f5c']",3939985,1833,3562,7175,
09007d01-4434-45b3-a922-c4f6a861b400,2497,2,00:37:27.215,82,27,Dribbled Past,145,Canada,From Throw In,Chile,Thomas Ignacio Galdames Millán,Left Back,"[28.3, 2.6]",0.0,"['24ba0c83-f5af-40d4-a3c5-5e3f5f7d54f8', '6f43efc5-b52a-4f6b-8bd1-e843282019be', 'e65c5fb1-c46d-4d1a-bb03-2b48d1988b47']",3939985,1833,3562,37057,
7401f4d1-b307-4e2a-a399-052750032b3a,2556,2,00:38:16.196,83,16,Dribbled Past,145,Canada,From Throw In,Chile,Mauricio Aníbal Isla Isla,Right Back,"[7.9, 52.9]",0.0,"['a0de5af9-8efd-4915-bbfc-07bb41ba94ba', 'f2d769ed-5d4f-446b-b515-773d45a44663']",3939985,1833,3562,18874,
03b5af92-6661-45fc-bc1b-664978e797b5,2790,2,00:45:58.948,90,58,Dribbled Past,157,Canada,Regular Play,Chile,Mauricio Aníbal Isla Isla,Right Back,"[63.4, 51.7]",0.0,"['410f183d-9adb-4003-bace-c0232215bc3b', '9b290791-a8e5-4484-88bc-c47275ced546']",3939985,1833,3562,18874,True
1933808e-e8dd-4b9a-9c90-809f191b6868,2873,2,00:50:13.686,95,13,Dribbled Past,163,Canada,Regular Play,Chile,Ben Brereton Díaz,Left Midfield,"[107.3, 2.0]",0.0,"['b92fdc0c-9a45-46be-b6c0-9ada0974f4e9', 'd4ec57e8-7d3b-400c-97e8-8e84171c7f57']",3939985,1833,3562,4735,True
eda4fd7f-1285-4d59-88c8-bbc8c0f4fcd4,48,1,00:01:09.874,1,9,Dribbled Past,5,Colombia,From Throw In,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[68.3, 11.7]",0.0,"['56987621-7a3d-4a9a-84a2-6f83c51700c4', 'b6798671-f91c-4122-8088-8cbc594c3c52', 'ef9f033f-4cb0-4c55-8976-2a88b14dccef']",3939984,769,769,27277,True
08e20c11-4e4d-4c4f-b220-459c16c1b623,65,1,00:01:27.768,1,27,Dribbled Past,5,Colombia,From Throw In,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[10.8, 2.0]",0.0,"['917b4314-76d9-4c64-977a-92a932e0f39e', 'bde40dc6-c7e9-46b8-aa17-adf9b41d2279']",3939984,769,795,27163,
8d1eef59-046c-4a3f-beed-b2022d69f0c9,582,1,00:16:37.052,16,37,Dribbled Past,30,Colombia,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[108.9, 2.9]",0.0,"['2236638f-947a-4fef-8706-dda6c43c6717', 'd9c0f5fb-bac4-42ad-8df5-b395d60804b1']",3939984,769,795,154895,
7b1742d4-4d97-49a0-9ac8-d5b0787feac6,634,1,00:19:07.371,19,7,Dribbled Past,34,Costa Rica,Regular Play,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[97.1, 78.5]",0.0,"['9ed3483a-f3c7-4163-ade9-5820860fac33', 'bd69b24d-fa95-4fda-a09e-379adb3f699e']",3939984,795,769,5695,
01cf0fca-2fca-4b96-a1f7-0e32f65f0453,1105,1,00:43:02.991,43,2,Dribbled Past,72,Costa Rica,From Counter,Colombia,Daniel Muñoz Mejía,Right Back,"[83.9, 63.0]",0.0,"['405accc4-fd70-4d5a-89b8-3efd788fa3b9', '6df6fde5-dacf-41ff-baf0-a235194c333f', '825a14d1-5f71-4bf9-9167-3911dd067d30']",3939984,795,769,27423,True
d731e501-1e29-4071-9b04-423bf8dbdf84,1402,2,00:01:44.304,46,44,Dribbled Past,83,Costa Rica,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[65.1, 3.3]",0.0,"['46fb7028-0e84-43ee-afc8-b50e074b0ac7', 'd9fe6613-96a7-4a1a-8fdf-bb45406cc613']",3939984,795,769,27277,
f05d69ad-5e57-458c-869f-c1da5f246e6a,1587,2,00:06:39.073,51,39,Dribbled Past,99,Colombia,Regular Play,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[10.7, 44.1]",0.0,"['09315ff0-cfc1-47c8-95a2-38124223caec', '8b4c014a-5ac0-4b9a-a888-b94d4888491a', 'e0fc98d3-3b2e-44fb-8b6e-24bc9ebf5fc5']",3939984,769,795,132510,
4c54f13a-675e-48e6-adad-25b395aadf0e,1643,2,00:08:39.223,53,39,Dribbled Past,104,Colombia,Regular Play,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[10.3, 6.6]",0.0,"['b2f0adeb-cadc-4e48-b83a-447fa2b73e4c', 'b97ecca7-720d-40fb-9b45-905e566e6043']",3939984,769,795,5600,
aae11951-d73a-47a9-9e26-bf35bffc33d4,1994,2,00:19:01.351,64,1,Dribbled Past,123,Costa Rica,From Free Kick,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[87.8, 9.2]",0.0,"['26b83d5b-7fbf-40bd-aa99-6e0e47d4fcc9', '90aa2588-7928-4b07-859a-b44d8a6f2728']",3939984,795,769,27158,
f893a07b-a2ec-4e48-869d-78f5f4016052,2488,2,00:32:10.173,77,10,Dribbled Past,150,Colombia,Regular Play,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[27.8, 68.1]",0.0,"['677580c0-0929-48e4-b5df-196e6c00ccef', '698c6d99-e681-4a8f-bb52-c6f2853da84d', '9628b833-5c5d-44f5-a587-e5ff94fd26e1']",3939984,769,795,143385,
3b75ba59-0686-46eb-add4-53c2a18551d1,2815,2,00:38:29.729,83,29,Dribbled Past,160,Costa Rica,Regular Play,Colombia,Davinson Sánchez Mina,Right Center Back,"[54.7, 50.2]",0.0,['91912c53-419a-4b90-a14b-ff48e4ec181b'],3939984,795,769,3494,
677d1025-17c6-42cc-86ac-d13a98f82c5a,2859,2,00:39:00.986,84,0,Dribbled Past,160,Costa Rica,Regular Play,Colombia,Yaser Esneider Asprilla Martínez,Center Attacking Midfield,"[93.7, 39.3]",0.0,"['0f39a305-fdfa-4a74-9295-0248c2c702a0', '1de0085d-b771-48c6-81ee-cd6a484cd3c5', '40eb3c8e-f421-42b5-87ee-9d0d8af33bbd']",3939984,795,769,60514,
64135a30-b4a0-46d7-845d-abf39eed421c,107,1,00:04:02.268,4,2,Dribbled Past,11,United States,From Throw In,Panama,Erick Javier Davis Grajales,Left Wing Back,"[15.0, 4.3]",0.0,"['457812d5-7ef3-4b65-82c0-b1d012d4a31e', '681e7006-caf6-4223-a73b-704ab1765179']",3939981,1839,798,5634,
a5421170-8c35-40bc-a20f-17c80037492c,413,1,00:20:05.578,20,5,Dribbled Past,28,United States,From Throw In,Panama,Adalberto Eliécer Carrasquilla Alcázar,Left Defensive Midfield,"[78.1, 60.5]",0.0,"['385b04e4-09d8-41c9-a0cd-a0bb138eb80f', 'c9093b77-e641-4129-8e38-5468acddd96e']",3939981,1839,798,47345,
2012730b-adf2-4958-b070-2435a6f28358,836,1,00:31:54.207,31,54,Dribbled Past,44,Panama,From Free Kick,United States,Weston McKennie,Right Defensive Midfield,"[29.4, 53.8]",0.0,"['265f479a-6027-4b65-a6f2-af9299a7fd55', '416dc6be-0c8b-4ddf-b05a-185dbac33de1', '5f70272a-d948-4173-82ad-be37a35642b8']",3939981,798,1839,8526,
9036f67f-5ecd-4bbc-84f5-584798c1a81c,1055,1,00:39:04.582,39,4,Dribbled Past,53,United States,From Throw In,Panama,Roderick Alonso Miller Molina,Left Center Back,"[62.9, 10.4]",0.0,"['0b113cb6-c8bf-49aa-bb68-e74b6320a2e0', 'ac1626a7-23a7-4c7c-95a2-27a9c7cf31ff']",3939981,1839,798,22256,
d329c3f1-7827-4d8a-a47e-e007f9d59c82,1785,2,00:12:51.742,57,51,Dribbled Past,92,Panama,From Throw In,United States,João Lucas de Souza Cardoso,Center Defensive Midfield,"[75.0, 33.1]",0.0,"['1d887cce-c504-4ff9-b5d6-41806c71568c', 'a4da4d8c-26a7-4a28-82f7-eee24a64e6b4']",3939981,798,1839,32122,
eeb344ed-8e2f-47c8-a892-dcb9adf842e5,1792,2,00:12:58.712,57,58,Dribbled Past,92,Panama,From Throw In,United States,Cameron Carter-Vickers,Center Back,"[2.9, 17.6]",0.0,"['497adc13-04fb-441e-818a-54d692c1e2a5', 'cd76c38a-607c-4c0a-8fb4-6ff4a6a15149', 'e3c39520-576a-4c97-aba1-63b828fed621']",3939981,798,1839,15971,
6e9915f9-0f2f-4b48-94e9-7f6393a9d830,1909,2,00:16:42.261,61,42,Dribbled Past,96,Panama,Regular Play,United States,Christian Pulisic,Left Center Midfield,"[20.1, 8.7]",0.0,"['140dbd6e-920f-4998-ae9d-19061b050c76', '64b495c1-c2cf-4fcb-a85d-f7f0c0672dba']",3939981,798,1839,8246,
0147e86c-d774-4988-b7da-dde26a9341b2,2155,2,00:26:51.799,71,51,Dribbled Past,105,United States,From Free Kick,Panama,Erick Javier Davis Grajales,Left Wing Back,"[32.1, 2.8]",0.0,"['22453399-e5ef-46b5-b492-e6d2bb863988', 'd50d64f8-81c1-498f-b551-1a9521c89c7f']",3939981,1839,798,5634,
0dff5abb-6d62-4b89-b325-4d5d6bb4237c,2159,2,00:26:53.513,71,53,Dribbled Past,105,United States,From Free Kick,Panama,Roderick Alonso Miller Molina,Left Center Back,"[22.8, 2.5]",0.0,['ce4dcc32-53c3-4b2a-b7fe-344a603067d6'],3939981,1839,798,22256,
22940c5e-65a1-4192-bba5-41ea1dfd2cd2,2512,2,00:36:55.777,81,55,Dribbled Past,123,Panama,From Throw In,United States,Tim Ream,Left Center Back,"[31.8, 5.1]",0.0,"['81bb6652-cdb2-4158-8ed9-8f15201b6a90', '987416be-d05f-4a77-909d-89385645ca62']",3939981,798,1839,18242,
c5750a55-e357-43a1-9d22-8bfaae8e681f,2553,2,00:37:19.084,82,19,Dribbled Past,125,Panama,Regular Play,United States,João Lucas de Souza Cardoso,Center Defensive Midfield,"[16.2, 51.8]",0.0,"['af5b8ea7-c3eb-4e6d-9d5a-911f2823b4a7', 'ec677522-6b05-469f-9e02-7cef023cb231']",3939981,798,1839,32122,
1e4085a4-ed8e-4c74-92e8-8716f54c969d,2629,2,00:40:00.483,85,0,Dribbled Past,129,Panama,Regular Play,United States,Ricardo Daniel Pepi,Center Forward,"[63.1, 62.5]",0.0,"['0a01d6f0-65be-4f09-8931-629915240c6d', '15d25dd6-f8e3-4260-8d7c-0e8cc24b55cf']",3939981,798,1839,26151,True
6ae29924-59a2-4f98-bc4b-739f58c72a88,2716,2,00:45:20.136,90,20,Dribbled Past,135,Panama,Regular Play,United States,João Lucas de Souza Cardoso,Center Defensive Midfield,"[69.1, 22.3]",0.0,"['4892086e-e2ae-4fc7-b62d-02e20fd97940', '9b6c6b23-6121-4e2b-af80-a620575f7774']",3939981,798,1839,32122,
d46bb5d4-1b84-4cfa-8f5c-404cedca2d60,196,1,00:06:25.489,6,25,Dribbled Past,11,Costa Rica,From Free Kick,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[49.8, 75.1]",0.0,"['163c706e-c5db-4532-a862-5aa6c48c4edc', '4b6e9ab7-58d8-47a6-b4f6-2785ff97fa51']",3939992,795,3567,28943,
3e3776fb-e406-4264-b9f3-80182d6c7f0a,255,1,00:08:45.151,8,45,Dribbled Past,14,Costa Rica,Regular Play,Paraguay,Adam Fernando Bareiro Gamarra,Center Forward,"[62.9, 43.4]",0.0,"['dff1a1dc-01ff-4380-a71b-2f68cde9bd1e', 'f1e639cf-1820-485f-87e9-7faf16c2b33a', 'f1ea0342-3e33-47dd-804f-718f1f69f2bd']",3939992,795,3567,26306,True
1997f7b2-10ff-4a2c-8327-4e2bde0072d4,318,1,00:09:42.227,9,42,Dribbled Past,15,Paraguay,From Throw In,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[31.0, 71.3]",0.0,"['13836b63-d3c0-4b4a-a16a-35e207776fff', 'ada3321d-f8f6-4811-a9d2-298c7ca26cc8']",3939992,3567,795,143385,
05545b01-84c8-4084-b4f7-c9eb8052d4a1,382,1,00:11:44.505,11,44,Dribbled Past,18,Paraguay,From Throw In,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[26.2, 30.5]",0.0,"['6c8f7146-68e4-4338-9e76-dcc4c5ba85af', 'f2103204-8e33-4a48-ab39-5a5686534019']",3939992,3567,795,27163,
0d75e0ae-9070-49a4-a4b7-10c4c8e2e56c,724,1,00:21:34.556,21,34,Dribbled Past,34,Costa Rica,From Free Kick,Paraguay,Damián Josué Bobadilla Benítez,Right Defensive Midfield,"[79.1, 41.9]",0.0,"['8a400f27-fcf2-4eaa-887f-ec21c2b44f14', 'f095ac26-bdd0-4b6a-8786-8a106aa74083']",3939992,795,3567,87449,
97946a2f-e534-4610-9d84-5bdbce290020,784,1,00:22:29.314,22,29,Dribbled Past,38,Paraguay,Regular Play,Costa Rica,Jefferson Brenes Rojas,Left Defensive Midfield,"[25.4, 33.8]",0.0,"['061c7523-7650-4893-a0d3-d4aee5f38355', '156943d2-e30b-4683-b1fc-576a76ea8195', 'cd3f6fcc-dde6-48e8-8e26-209fa77d8167']",3939992,3567,795,130193,
2107a3d8-6c07-41a2-b40d-87eef884b2f8,1184,1,00:36:26.003,36,26,Dribbled Past,62,Paraguay,Regular Play,Costa Rica,Jefferson Brenes Rojas,Left Defensive Midfield,"[20.9, 33.0]",0.0,"['1faff9eb-8cf3-4213-89d2-a713ca2d0de1', '9ac7639f-d5d0-4c0f-9fc3-b9acfa8d4cfd']",3939992,3567,795,130193,
692eb3da-ad1e-46c4-acf0-f0423de1da61,1525,2,00:01:03.067,46,3,Dribbled Past,81,Paraguay,Regular Play,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[4.9, 13.5]",0.0,"['00f96fa9-e594-44ab-8515-0dcfad50321c', 'd8f752c0-5f11-4e05-96f2-adc2528c754f']",3939992,3567,795,5600,
1b3dbf02-540b-4745-a48d-c6d39d84d299,1957,2,00:14:39.296,59,39,Dribbled Past,102,Paraguay,From Free Kick,Costa Rica,Jefferson Brenes Rojas,Left Defensive Midfield,"[43.7, 63.7]",0.0,"['0391dc29-6eaa-4cb6-9b57-d971be22aa2c', '9fe19635-1faf-4dbc-aad3-e89e093ff56c', 'f232684e-ee7c-46ca-86e8-d655b0183327']",3939992,3567,795,130193,
362e934a-c209-4b35-ae93-09bd970b7d37,2426,2,00:29:47.684,74,47,Dribbled Past,130,Costa Rica,Regular Play,Paraguay,Damián Josué Bobadilla Benítez,Left Center Midfield,"[98.6, 24.0]",0.0,"['4e3c4432-ed48-4837-9ee5-64252f768105', 'e0ac2ad8-7c1b-43a6-adf5-ac167771f4aa']",3939992,795,3567,87449,True
fbccc222-d577-4a68-b34c-27002aef3622,2453,2,00:29:58.377,74,58,Dribbled Past,131,Paraguay,Regular Play,Costa Rica,Warren Steven Madrigal Molina,Left Center Forward,"[75.3, 57.2]",0.0,"['86fd68cf-023c-4a7f-80cf-ca5debb11290', 'e2aad535-1261-4bac-821d-e22d1aa58f3e']",3939992,3567,795,154895,True
0a2cc6d3-459b-428d-9a82-d6aec96168ca,2545,2,00:33:07.689,78,7,Dribbled Past,134,Paraguay,From Throw In,Costa Rica,Alejandro Jesús Bran Flores,Right Center Midfield,"[28.4, 78.0]",0.0,"['13fe6089-126d-4968-8b19-b8883f4e5b3f', 'f2bac489-1054-47ba-91bb-a5cc7900efee']",3939992,3567,795,132755,
2c1a39ff-5a71-4c5e-a3bc-30311aa84142,2557,2,00:33:37.125,78,37,Dribbled Past,134,Paraguay,From Throw In,Costa Rica,Anthony Daniel Contreras Enríquez,Left Center Forward,"[86.4, 21.3]",0.0,"['26621ca3-23d4-4a04-b3de-8cee9b0abb52', '6fa80a8a-83c4-4bab-86ad-453e356ab0a7', 'ddaa11c4-3eb9-4dea-a251-1e025dfe73fe']",3939992,3567,795,132296,
cd1e7964-1d8a-4953-9a1d-2136f052254c,2690,2,00:36:16.860,81,16,Dribbled Past,136,Paraguay,Regular Play,Costa Rica,Orlando Moisés Galo Calderón,Center Defensive Midfield,"[30.1, 55.9]",0.0,"['014aa5b1-fddb-4247-93c4-5fdb87c9d91a', 'cc38004b-edcf-4df2-bfd8-505e85ddf3b6']",3939992,3567,795,132516,
26aeb6aa-83de-4a18-a845-a86a3b21ecf7,2892,2,00:45:16.761,90,16,Dribbled Past,151,Paraguay,Regular Play,Costa Rica,Alejandro Jesús Bran Flores,Right Center Midfield,"[19.8, 65.0]",0.0,"['469bf5bd-c82d-472f-ba65-0e017790deae', '90d1b340-a7d9-4517-aa4f-f8cc77ce0c49']",3939992,3567,795,132755,
07a641b7-2192-4cf8-9ae4-5f3394af38e8,2918,2,00:46:14.035,91,14,Dribbled Past,154,Costa Rica,Regular Play,Paraguay,Derlis Alberto González Galeano,Left Center Midfield,"[37.4, 73.5]",0.0,"['3126d161-51fd-4c50-9675-0f6e3da49411', 'a0d236c5-c321-41be-b76b-856534c5ea94', 'b2e2e29e-034a-498f-b207-7a3ca7094969']",3939992,795,3567,26543,True
f19d325e-1ed0-409d-9021-be994c849cb0,90,1,00:02:57.109,2,57,Dribbled Past,6,Brazil,From Free Kick,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[10.1, 14.3]",0.0,"['ba2f0227-5960-4333-a558-ed0d2f485d4e', 'f4357447-a5f3-4f32-ae77-3dd62d31fb5e']",3939991,781,769,27277,
d4d5d94d-93b8-41b0-bcf2-676e08162f13,179,1,00:04:41.608,4,41,Dribbled Past,10,Colombia,From Goal Kick,Brazil,Bruno Guimarães Rodriguez Moura,Left Defensive Midfield,"[48.0, 62.9]",0.0,"['892998ec-39f3-4d2c-862e-79f2eb3e7559', 'ade3eeec-4d58-43d6-a8fe-be9f3b45f2ce']",3939991,769,781,25142,
43b771bb-ab81-4106-a345-347307d6d447,1244,1,00:40:40.797,40,40,Dribbled Past,70,Colombia,Regular Play,Brazil,Wendell Nascimento Borges,Left Back,"[51.5, 4.5]",0.0,"['3e91e158-d3e4-4b3e-a9cf-4047da780c1f', 'a2066058-978f-48e2-81c5-1dd8924f0af0', 'fb980985-ee43-4661-a8cc-ac0ab20f3650']",3939991,769,781,8212,
3c2d603f-bbef-4635-af0d-27dcd6e9bca5,1718,2,00:04:25.866,49,25,Dribbled Past,94,Colombia,Regular Play,Brazil,Danilo Luiz da Silva,Right Back,"[28.3, 76.5]",0.0,"['4fc3e6ee-8470-4e55-b7a3-b4d524842b25', '8c00287d-bc34-4503-ae19-ae97318afb4e']",3939991,769,781,3063,
521550a7-339c-4b95-b63f-5364fcf9748d,1724,2,00:04:34.179,49,34,Dribbled Past,94,Colombia,Regular Play,Brazil,Andreas Hoelgebaum Pereira,Left Center Midfield,"[6.2, 6.8]",0.0,"['879f68b0-43f3-4b23-9d7f-ce1c1083fa0a', '8d16d5c2-98d5-43a4-9a9d-cae26620c5e0', '9e88c91d-7761-4388-9184-9bdc6c9daba9']",3939991,769,781,6846,
e57a1e08-b347-48e5-9046-62577bcb93f3,1776,2,00:06:50.379,51,50,Dribbled Past,98,Brazil,From Throw In,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[86.8, 14.2]",0.0,"['4a4e0b0f-dd77-42ce-a532-187a9c0e61d5', 'b737c0cc-bc29-4b83-b70d-fb513f79187f']",3939991,781,769,27277,
a7b98ccd-9c4a-4b7b-9048-4566700050ea,1864,2,00:08:47.183,53,47,Dribbled Past,99,Brazil,From Corner,Brazil,Wendell Nascimento Borges,Left Back,"[52.0, 9.6]",0.0,"['04dd4190-1892-4f9e-8be8-61f7d4d339d0', '951689fb-1e20-4d58-80cd-b8e4f1080e4b']",3939991,781,781,8212,True
39ddf295-dbf1-4b48-b995-f961b184d35e,1962,2,00:12:02.394,57,2,Dribbled Past,105,Brazil,From Throw In,Colombia,Johan Andrés Mojica Palacio,Left Back,"[62.2, 3.9]",0.0,"['aa5bb5a4-550a-403e-a96a-14277b539729', 'd12427cf-7ec2-42af-9905-5ccdc8584c3a', 'd716edfd-f41d-47e0-b145-0176d32b0941']",3939991,781,769,5691,
