id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress,off_camera,under_pressure,x,y
685fbeb7-d9fd-4723-a81d-e44a2cdadb6d,585,1,00:16:37.737,16,37,Pressure,30,Colombia,From Throw In,Costa Rica,Manfred Ugalde,Center Forward,"[106.7, 7.2]",0.252145,"['5f774632-67ed-4b03-bc79-55ceb0a12ce5', 'd9c0f5fb-bac4-42ad-8df5-b395d60804b1']",3939984,769,795,36251,,,,106.7,7.2
5ae767bb-a31c-4a41-b745-b49686a32f53,588,1,00:16:38.881,16,38,Pressure,30,Colombia,From Throw In,Costa Rica,Manfred Ugalde,Center Forward,"[107.1, 12.8]",3.261703,"['54ac9233-582b-4dd6-8f1e-36f2833864cc', 'be6dda43-5771-43fa-b113-1475f3c695aa', 'c17b7611-f242-4bd0-afec-f8e94e49167a']",3939984,769,795,36251,,,,107.1,12.8
31e0a01b-e103-43aa-939f-35189971808b,613,1,00:17:47.818,17,47,Pressure,31,Colombia,From Free Kick,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[66.7, 23.1]",0.376131,"['01c894f8-eafb-4d53-9a0b-7698844643bf', 'bb6e9014-893a-461c-a919-0ecf83cb8f17']",3939984,769,795,154895,,,,66.7,23.1
87748c82-8a4e-46e2-89c2-d3a36c480cba,629,1,00:18:55.723,18,55,Pressure,34,Costa Rica,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[104.0, 50.0]",3.742792,['0d3ba1f2-7e0f-44fb-ab15-ca01eef77861'],3939984,795,769,8817,,,,104.0,50.0
c7b8a3e1-ef15-4f51-8de9-7858a1c4925c,633,1,00:19:06.650,19,6,Pressure,34,Costa Rica,Regular Play,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[97.1, 78.5]",0.434148,['5326df26-3202-4ca0-b384-3fd6c03e4474'],3939984,795,769,5695,,,,97.1,78.5
c7422a26-a8ce-4e95-99d6-443a8e255988,637,1,00:19:08.470,19,8,Pressure,34,Costa Rica,Regular Play,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[91.4, 71.6]",0.487564,"['1d7f5dfc-9058-481b-bfd5-1260fc0cf591', '9ed3483a-f3c7-4163-ade9-5820860fac33']",3939984,795,769,5695,,,,91.4,71.6
794e72ae-a8f6-4f66-a315-8497d206bd74,665,1,00:19:35.213,19,35,Pressure,35,Colombia,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[58.8, 8.1]",0.326504,"['4e9b0c1e-cc57-40c6-85aa-8adf78e0edea', 'd18a78e2-0afa-4995-baed-4c0574c4c3df']",3939984,769,795,154895,,,,58.8,8.1
9b21bb0b-1cb1-4511-9cf7-bcdf6e35bc2b,667,1,00:19:36.672,19,36,Pressure,35,Colombia,From Throw In,Costa Rica,Manfred Ugalde,Center Forward,"[76.4, 18.6]",1.002028,"['6ff4eeb6-5ea0-49c7-8a27-84344be4b9c2', 'dce12046-abda-49cd-bf20-6a412b54832d', 'ea5642a7-81ef-456b-b824-a630e1251bf8']",3939984,769,795,36251,,,,76.4,18.6
4dcad83d-32f1-4ec7-832b-1032a4e63859,671,1,00:19:39.610,19,39,Pressure,35,Colombia,From Throw In,Costa Rica,Manfred Ugalde,Center Forward,"[98.2, 30.2]",0.582495,"['02a9bee0-43a4-4b64-b45c-4f8d3d3e2d89', 'd6b97513-84b2-4624-92a1-cd7455c14979']",3939984,769,795,36251,,,,98.2,30.2
c05ed2d6-9833-47dc-9d1c-8e02513d9e04,678,1,00:19:43.578,19,43,Pressure,35,Colombia,From Throw In,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[74.9, 75.3]",0.319453,"['1443d804-c23d-414a-b5e5-efcc64ce41b6', '35c082c1-ff38-4c6b-a9cf-ca1bd7549e83']",3939984,769,795,132510,,,,74.9,75.3
5c077904-b63f-46e3-9b36-fb7fe8dcaa3a,682,1,00:19:50.018,19,50,Pressure,35,Colombia,From Throw In,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[11.0, 74.0]",0.326,,3939984,769,795,143385,,,,11.0,74.0
1c1f71df-230f-4412-8975-7431626b6ae6,701,1,00:21:18.280,21,18,Pressure,37,Colombia,From Throw In,Costa Rica,Álvaro José Zamora Mata,Right Attacking Midfield,"[26.8, 73.9]",0.481063,"['c61f97d4-c966-4a49-a7a6-a8ec02d590e4', 'e116af7a-5634-474c-8731-e17292c98894']",3939984,769,795,184468,,,,26.8,73.9
b1258252-ef06-4ad2-9b99-39f428006b19,705,1,00:21:19.617,21,19,Pressure,37,Colombia,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[32.5, 77.2]",1.094363,"['36ee35f1-33d9-4790-a5aa-acd63054bf59', '6d042af5-0a4b-4543-b973-eba05d389166']",3939984,769,795,154895,,,,32.5,77.2
f1212f93-3202-46b2-8b01-a0223af05eef,716,1,00:22:51.104,22,51,Pressure,40,Colombia,From Counter,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[9.3, 15.3]",0.536398,"['5ac0814e-7706-43c4-b044-4daafe7598e4', 'fd44f286-dc20-4fb6-9fb1-4542c21d0684']",3939984,769,795,27163,True,,,9.3,15.3
a62c94ae-c166-47c1-a5d9-59661f238f26,721,1,00:22:52.550,22,52,Pressure,40,Colombia,Regular Play,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[2.2, 11.8]",1.102756,['c0858527-8aa3-4267-8770-8fe5408c718e'],3939984,769,795,5600,True,,,2.2,11.8
c663d7a8-8432-4ef5-aa8e-61ae5923ff4a,763,1,00:25:24.615,25,24,Pressure,45,Costa Rica,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[93.8, 29.6]",1.174613,"['08065aa3-a3ff-44dc-aea4-5e7d102591b9', '5a8f5563-b2df-4bb1-90e2-58c5a5a3144a']",3939984,795,769,8817,,,,93.8,29.6
12766d62-0faa-40d4-8de7-95a7626ac39b,781,1,00:26:52.425,26,52,Pressure,48,Costa Rica,From Corner,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[15.0, 45.3]",0.160381,['156808e5-747c-478d-89f0-1aeb41a5943e'],3939984,795,769,8817,,,,15.0,45.3
7e58f3a4-2c04-4a4d-85a6-009316d23253,787,1,00:27:17.654,27,17,Pressure,49,Colombia,From Goal Kick,Costa Rica,Manfred Ugalde,Center Forward,"[78.4, 63.1]",0.580532,,3939984,769,795,36251,,,,78.4,63.1
608f97cb-8d43-42de-90c1-7e69b135583b,801,1,00:27:30.996,27,30,Pressure,49,Colombia,From Goal Kick,Costa Rica,Patrick Gilmar Sequeira Mejías,Goalkeeper,"[12.0, 19.6]",0.312265,,3939984,769,795,97291,,,,12.0,19.6
72f7cdc2-e1b1-47af-9c25-d7fafe543002,816,1,00:31:37.076,31,37,Pressure,51,Costa Rica,From Kick Off,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[19.8, 28.2]",0.330395,"['a0d87ea4-0d0e-4cb1-ad7a-bc2ccd301902', 'f4615b89-18d6-469a-92c0-600c7aeb4cb6']",3939984,795,769,27277,,,,19.8,28.2
1346394f-eeb8-44fc-935c-b76c3069a227,820,1,00:31:38.878,31,38,Pressure,51,Costa Rica,From Kick Off,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[24.3, 21.9]",0.419778,"['4865a4ff-4abb-4771-a37f-037c3469c02a', 'a89bd323-84a8-4998-a3f4-3fe08dc7e615']",3939984,795,769,27277,,,,24.3,21.9
f8880bf9-789b-444e-9d99-fe33ae834a5c,832,1,00:32:25.920,32,25,Pressure,53,Costa Rica,From Free Kick,Colombia,Richard Rios Montoya,Right Center Midfield,"[67.3, 65.4]",1.016867,"['43e1dd0a-1781-4ed8-bb7c-06d4575e9c3f', 'c5a43efd-6507-4c97-82b9-b51f3cefd3d4']",3939984,795,769,49395,,,,67.3,65.4
f4e502b9-9870-4215-8810-94d3cded68dd,837,1,00:32:30.720,32,30,Pressure,54,Colombia,From Counter,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[44.2, 19.8]",1.240951,"['1550ccda-fd03-42fa-ab7f-3a64f746f1ac', '746cab59-ec3c-4c7d-b6d6-d32e67ecf935', '79a75bd7-8d75-4f50-bff4-961808772576']",3939984,769,795,132516,True,,,44.2,19.8
1b5a0d07-133e-47d6-a8c1-8762a97a50b5,843,1,00:32:33.740,32,33,Pressure,54,Colombia,From Counter,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[38.6, 22.7]",1.706045,"['64d3832b-5747-44ab-9851-3eb4373569aa', '676b5fdc-b4f6-481d-ac23-94602ffa0b24', 'a8679455-02a6-4396-8af6-18ffed6aa7f2']",3939984,769,795,132516,True,,,38.6,22.7
5053fc7d-fb2e-4ded-86e7-7cae70c948a2,861,1,00:33:51.193,33,51,Pressure,56,Costa Rica,From Free Kick,Costa Rica,Brandon Aguilera Zamora,Left Defensive Midfield,"[55.9, 71.5]",0.647367,['7bef2038-f95f-44f2-b336-091d120f7e06'],3939984,795,795,108340,,,,55.9,71.5
221c29b6-1688-417b-bd9c-073b10adcd2a,868,1,00:34:02.138,34,2,Pressure,57,Costa Rica,From Throw In,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[68.2, 71.9]",0.350846,['dd02853c-8264-48e6-aba9-d28c9cafd0d4'],3939984,795,795,132516,,,,68.2,71.9
d0d09247-d188-40fc-8bb5-b29035a56880,873,1,00:34:06.502,34,6,Pressure,58,Colombia,Regular Play,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[100.5, 42.4]",0.454551,"['07ee84f4-d51a-429a-abde-06b026eda322', '0946a738-3e9c-4014-b9a9-f86452d3669e', '6bb8af3e-557c-40b1-a67e-32b0be2d01c4']",3939984,769,795,154895,True,,,100.5,42.4
d6790b70-8fdb-4957-b8cb-4febe1e88a91,882,1,00:34:11.848,34,11,Pressure,58,Colombia,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[57.1, 49.2]",0.621035,['46ef7cbd-0863-4fa5-9e16-86ee01dd81e0'],3939984,769,769,8817,True,,,57.1,49.2
e319bb15-ec4a-4183-bf1f-8f7d937a8a73,907,1,00:37:26.502,37,26,Pressure,63,Colombia,Regular Play,Costa Rica,Brandon Aguilera Zamora,Left Defensive Midfield,"[57.7, 26.6]",1.015525,"['89ae2cf7-593e-4768-9c23-fc3441128eed', 'dbe38902-5f12-4ee7-bc3b-a4cbbf938d09']",3939984,769,795,108340,True,,,57.7,26.6
8323b717-e7a4-422d-b39f-3dbc118659ef,947,1,00:38:06.406,38,6,Pressure,63,Colombia,Regular Play,Costa Rica,Brandon Aguilera Zamora,Left Defensive Midfield,"[62.7, 14.9]",0.964616,"['2efd7828-768f-4bdd-b9e3-1ed4f02983eb', '369e4172-d127-47bb-b6e4-7a643065fdbf']",3939984,769,795,108340,,,,62.7,14.9
d75c1a6c-6297-47e0-87fb-8d4ce179c52f,957,1,00:38:18.921,38,18,Pressure,63,Colombia,Regular Play,Costa Rica,Álvaro José Zamora Mata,Right Attacking Midfield,"[70.9, 76.1]",0.761589,"['0ce24a36-2f10-4571-83fd-1738ce8eccf1', '114d9a48-c454-45d7-9d1d-cd6410e170eb']",3939984,769,795,184468,,,,70.9,76.1
3f9d1532-f4ba-4602-9e2e-ec5d0e5395ce,985,1,00:39:29.893,39,29,Pressure,64,Colombia,From Free Kick,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[51.7, 73.9]",0.705279,"['000d0e27-e0e0-469f-b74a-7c96d517be22', 'e715884c-ef5c-43f7-b3c8-119045cb44a9']",3939984,769,795,132516,,,,51.7,73.9
8016d828-8ce7-4113-b3d5-f32776a792ef,1011,1,00:39:54.365,39,54,Pressure,65,Costa Rica,Regular Play,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[9.3, 20.2]",0.363759,['598b3252-498b-4119-8e4e-d9641c87bf96'],3939984,795,795,27163,True,,,9.3,20.2
30d0bb06-4510-4b49-b749-8fa5f38efb91,1016,1,00:40:01.603,40,1,Pressure,65,Costa Rica,Regular Play,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[82.2, 4.5]",0.83859,['1e2c5024-3692-4781-b9dd-e82d78f8f2ae'],3939984,795,795,154895,,,,82.2,4.5
ca03b241-e09d-481f-aff4-26aeae73d0b9,1020,1,00:40:03.800,40,3,Pressure,65,Costa Rica,Regular Play,Costa Rica,Álvaro José Zamora Mata,Right Attacking Midfield,"[78.2, 2.1]",2.913745,['aef88487-212b-4b91-bd3c-a7ae0a7ec7fd'],3939984,795,795,184468,True,,,78.2,2.1
ed25ce45-8c56-46d0-aea5-2ed8723cd759,1023,1,00:40:07.559,40,7,Pressure,65,Costa Rica,Regular Play,Colombia,Richard Rios Montoya,Right Center Midfield,"[47.8, 71.6]",1.074373,"['4c002865-817b-4f69-a6f2-bda035265c84', '762db3bf-678f-4549-b757-cae9ba7d8aa5']",3939984,795,769,49395,,,,47.8,71.6
06cd59a2-42dc-49bb-bd12-2ff9ae3a1eb2,1037,1,00:41:40.329,41,40,Pressure,67,Colombia,From Goal Kick,Costa Rica,Álvaro José Zamora Mata,Right Attacking Midfield,"[113.0, 34.4]",0.576758,['b2cff2bd-be5b-4715-ab6d-6db387cdb056'],3939984,769,795,184468,,,,113.0,34.4
3c1bab05-06ed-4471-b83a-c0a5f8be4cfa,1041,1,00:41:42.831,41,42,Pressure,67,Colombia,From Goal Kick,Costa Rica,Manfred Ugalde,Center Forward,"[109.4, 63.8]",0.450215,['fe78ac3d-a053-4431-9711-4afd16d855a2'],3939984,769,795,36251,,,,109.4,63.8
7e490b2a-2ddf-4585-ba63-89efd62de25b,1046,1,00:41:47.416,41,47,Pressure,67,Colombia,From Goal Kick,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[49.1, 55.2]",1.994964,"['587abc6a-c176-4162-a741-c2f8cc8b84ec', '638ed250-f4df-459d-94ac-a03ba34595b8']",3939984,769,795,27163,,,,49.1,55.2
e5d26e53-5274-41b5-85fe-879dfa74f323,1047,1,00:41:49.056,41,49,Pressure,67,Colombia,From Goal Kick,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[44.6, 52.7]",0.396979,"['587abc6a-c176-4162-a741-c2f8cc8b84ec', '638ed250-f4df-459d-94ac-a03ba34595b8']",3939984,769,795,143385,,,,44.6,52.7
79d45e7f-9e93-4cf9-80f4-40bdcbbcd23d,1053,1,00:41:50.832,41,50,Pressure,68,Costa Rica,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[80.2, 39.1]",0.40087,"['65ab85aa-83b6-4ca1-b2b6-228d8b2e06ee', 'b221694b-b945-4052-8cdd-ea5594224262']",3939984,795,769,8817,True,,,80.2,39.1
b8fbf063-b00d-43bf-9bd8-e71fbb4fbc08,1060,1,00:41:55.777,41,55,Pressure,68,Costa Rica,Regular Play,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[76.1, 16.4]",0.512853,['3e507125-4088-481c-a8b4-610003faae9d'],3939984,795,769,5695,,,,76.1,16.4
a7ed6ae5-3538-4f38-aaff-bdb6cb458827,1062,1,00:41:59.462,41,59,Pressure,68,Costa Rica,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[100.9, 27.9]",0.995344,"['1fd686f4-171b-4c95-b98e-b312801989dc', '342ae4ab-4041-4015-86a0-0c2dc233a5da']",3939984,795,769,27158,,,,100.9,27.9
7890b7f5-7e59-4769-a7ce-44470345bfdc,1078,1,00:42:21.818,42,21,Pressure,69,Costa Rica,From Free Kick,Colombia,Daniel Muñoz Mejía,Right Back,"[62.7, 74.2]",0.667621,['aafd9286-d1f1-4583-aebc-a563655a1141'],3939984,795,769,27423,,,,62.7,74.2
359a7cd4-8386-4975-b58a-2ed4567354c4,1092,1,00:42:47.870,42,47,Pressure,71,Colombia,Regular Play,Costa Rica,Manfred Ugalde,Center Forward,"[91.5, 34.2]",0.711777,"['ad9cb7c4-8814-4918-88d7-2c409b597a51', 'e70ab54e-118c-4e70-b333-56449ea98a07']",3939984,769,795,36251,,,,91.5,34.2
1f04642c-3add-4bd7-9193-00a2f577082c,1102,1,00:43:02.275,43,2,Pressure,72,Costa Rica,From Counter,Colombia,Richard Rios Montoya,Right Center Midfield,"[83.9, 63.0]",0.294769,"['55d14ced-42ca-4b92-8722-95148f0f14d9', '6df6fde5-dacf-41ff-baf0-a235194c333f']",3939984,795,769,49395,True,,,83.9,63.0
5be95d9c-b620-49b5-9d3a-d0c7d7e49cc8,1108,1,00:43:02.992,43,2,Pressure,72,Costa Rica,From Counter,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[80.8, 62.7]",1.946284,['405accc4-fd70-4d5a-89b8-3efd788fa3b9'],3939984,795,769,8817,True,,,80.8,62.7
5f49c75b-786e-467d-a4a3-0016c75803f8,1116,1,00:43:24.160,43,24,Pressure,73,Colombia,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[57.0, 46.3]",0.467912,"['defaaad1-2d21-4dce-bc1e-13e0dd758368', 'ecbb9d0f-1d74-4919-9b61-b5ccb92e9ace']",3939984,769,795,154895,,,,57.0,46.3
03994ac5-e9e8-4dd2-b680-b0f8a9fded74,1123,1,00:43:31.046,43,31,Pressure,73,Colombia,From Throw In,Costa Rica,Manfred Ugalde,Center Forward,"[66.3, 68.7]",0.585922,"['02cd1586-56b0-4464-a9ec-1964d1b5f2d2', 'b986ddb0-1d94-474c-a943-c795776a11c3']",3939984,769,795,36251,,,,66.3,68.7
cf1be4dc-ae6b-4cd3-b6dc-ada7c62fb9f7,1125,1,00:43:34.113,43,34,Pressure,73,Colombia,From Throw In,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[15.4, 65.8]",0.312177,"['81c0a23a-1785-49ce-8056-83ec2ef3382e', 'd349e372-9cb3-4ba4-a645-bb96fc870287']",3939984,769,795,143385,,,,15.4,65.8
29d92ad8-a005-4ea2-8d87-dec7884344a4,1138,1,00:43:42.238,43,42,Pressure,74,Costa Rica,Regular Play,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[103.1, 33.4]",2.116121,"['1de12284-2f67-404b-a74c-cc2c51c819e7', 'ad357c51-aea8-4eb2-bcf3-6499dcf97cb3', 'adf98e7b-e056-41b1-ab1d-aed1412dbc53', 'db88c920-d112-4642-b205-6e49e8ee2898']",3939984,795,769,8817,,,,103.1,33.4
ce6fa67f-db3b-4b7f-a400-d95163e32470,1150,1,00:43:57.160,43,57,Pressure,74,Costa Rica,Regular Play,Colombia,Carlos Eccehomo Cuesta Figueroa,Left Center Back,"[40.8, 27.4]",1.730231,"['7fc38a0d-a181-40cf-a0a7-7e75bcaf6490', '99940729-a940-401b-93e5-8a5e5c94923d']",3939984,795,769,28567,,,,40.8,27.4
627c44a9-afa0-4911-b89b-d1b4411270f3,1159,1,00:44:05.421,44,5,Pressure,75,Colombia,Regular Play,Costa Rica,Brandon Aguilera Zamora,Left Defensive Midfield,"[51.5, 37.7]",0.330476,"['5e9ac1d9-7ff1-42a7-89e2-251f40de78ac', 'b09e09c7-24bc-43aa-b134-7297c56f3823']",3939984,769,795,108340,,,,51.5,37.7
da756bd4-5b4e-41a7-8e18-0e9bff257491,1181,1,00:45:06.645,45,6,Pressure,76,Costa Rica,From Free Kick,Costa Rica,Ariel Lassiter,Left Wing Back,"[95.4, 3.5]",1.089528,['4d5dab07-f84f-44c8-962b-a4ff1d9006e1'],3939984,795,795,19101,,,,95.4,3.5
2e676422-cec5-492a-8e4a-4c55a785a528,1199,1,00:45:37.907,45,37,Pressure,77,Colombia,From Throw In,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[89.1, 27.9]",0.322395,"['7fadd6f0-1429-4bb2-9850-92deb57198b9', 'adaf95dc-efd3-4a5f-95a4-a856a2298705', 'f54c6bd0-9cd7-41eb-b856-a5be4f28dfd8']",3939984,769,795,132516,,,,89.1,27.9
6023f6aa-b8ac-4715-bd0a-063baec9dd82,1208,1,00:45:41.181,45,41,Pressure,77,Colombia,From Throw In,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[83.1, 47.2]",0.588426,"['1f2d3fbc-60fc-48a5-81a5-97b8f40bbe1a', '5695f569-56a8-49fa-8889-998f6e87526c']",3939984,769,795,132516,,,,83.1,47.2
aa8d9a0b-225e-4df5-8484-b8e0debba876,1215,1,00:45:48.839,45,48,Pressure,77,Colombia,From Throw In,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[13.1, 40.8]",0.43919,"['2127ada8-f7bb-41a6-b0cb-c2d9dec49c86', '2f826e7f-3a2c-4ad2-8442-a1ddc8522455', 'caafbb4c-4091-4969-b537-bf9ebe43fa8b']",3939984,769,795,5600,,,,13.1,40.8
116b21ba-706c-4beb-b527-70e7f5249b2c,1227,1,00:45:56.994,45,56,Pressure,78,Costa Rica,Regular Play,Costa Rica,Manfred Ugalde,Center Forward,"[77.6, 52.0]",0.69009,['65eb7e26-b4b6-4793-931d-431055746836'],3939984,795,795,36251,,,,77.6,52.0
1ac1775b-ebd6-420d-9826-a8769e0941b9,1242,1,00:46:08.565,46,8,Pressure,79,Colombia,Regular Play,Costa Rica,Brandon Aguilera Zamora,Left Defensive Midfield,"[52.6, 22.8]",0.316034,,3939984,769,795,108340,,,,52.6,22.8
7cfbc890-6b25-45b4-ad57-49fbc104587b,1250,1,00:46:12.828,46,12,Pressure,79,Colombia,Regular Play,Costa Rica,Brandon Aguilera Zamora,Left Defensive Midfield,"[45.4, 19.6]",1.1625,['b30559f3-7b14-4f6f-a940-3600f7d3c5f5'],3939984,769,795,108340,,,,45.4,19.6
8f111698-c3c1-4caa-9981-aa5785f86d17,1257,1,00:46:18.373,46,18,Pressure,79,Colombia,Regular Play,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[44.1, 23.5]",0.668669,"['62080874-c1d5-4e2f-8ef0-15152a409033', '7000fbd3-ab0e-4981-a841-5d6a7d7f1716']",3939984,769,795,132516,,,,44.1,23.5
4ecbb5c0-95e3-493c-a61a-35c90ead1b2c,1270,1,00:46:32.630,46,32,Pressure,79,Colombia,Regular Play,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[23.9, 27.3]",0.329097,"['4526b267-544e-4d87-97b1-05637fa304b4', '6b8abb40-c739-4ebc-82d8-8e6b90da6faf']",3939984,769,795,5600,,,,23.9,27.3
76729377-b9aa-49ec-af92-14650f3fe4fe,1318,2,00:00:25.660,45,25,Pressure,81,Colombia,From Kick Off,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[73.3, 75.2]",0.446549,"['2a40ff8a-2fbd-4728-9e6a-3439d11b1291', '83303b31-d83b-4ecc-b8f2-1b22a48aa222']",3939984,769,795,5581,,,,73.3,75.2
a5e34d94-1743-4976-83d8-e159d504c2d7,1330,2,00:00:39.972,45,39,Pressure,81,Colombia,From Kick Off,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[48.2, 35.0]",0.493263,"['ae8c63d2-3c1f-41ce-8185-47c29d3b7d93', 'b19047e5-7481-4966-b0ee-f9c276b6ccf5']",3939984,769,795,27163,,,,48.2,35.0
8b77cca8-aa7f-43a5-877a-7f7fc93cb12e,1333,2,00:00:41.912,45,41,Pressure,81,Colombia,From Kick Off,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[74.7, 46.6]",0.209573,['a23dba2a-7ba6-4f8d-b91e-2ba4a875b3a6'],3939984,769,769,8817,,,,74.7,46.6
9e7d6407-c73e-4855-b504-c8ee807fa705,1339,2,00:00:49.608,45,49,Pressure,81,Colombia,From Kick Off,Costa Rica,Álvaro José Zamora Mata,Left Attacking Midfield,"[39.3, 6.6]",0.202868,"['1704d3a5-75c7-46d5-aa85-50145ad498d2', '6e247b83-c18c-4ec6-ad45-156084003a54', 'a039f105-69e1-412e-9e58-23fbe17cc64e']",3939984,769,795,184468,,,,39.3,6.6
ebf8ac70-aee8-4f4c-bda5-f62a77b62ca7,1350,2,00:00:54.279,45,54,Pressure,81,Colombia,From Kick Off,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[32.6, 36.7]",0.383439,['68c13a20-a6bd-46be-a0b2-d95839f8743e'],3939984,769,795,5581,,,,32.6,36.7
7b76c316-43d4-4ca2-9794-dd82e695b32f,1354,2,00:00:57.407,45,57,Pressure,81,Colombia,From Kick Off,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[21.7, 53.5]",0.331877,"['3b1dc319-bc79-40f0-ad09-03aa322a3e15', 'c7435942-e760-452c-b9f6-4d4549859917']",3939984,769,795,143385,,,,21.7,53.5
79894329-e309-4c6a-97f5-5ca2177498fb,1364,2,00:01:13.599,46,13,Pressure,82,Colombia,From Throw In,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[31.7, 75.5]",0.602871,"['f67214bf-311e-49be-8389-593df3e3855c', 'fba992f9-f463-48d9-8159-543a8c755ce6']",3939984,769,795,5581,,,,31.7,75.5
ac036641-fad3-4a23-acdf-908462cf37da,1382,2,00:01:27.725,46,27,Pressure,82,Colombia,From Throw In,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[54.8, 75.3]",1.080348,"['3a0cec9b-c840-4690-87ae-4e66d866f8e1', 'b464a9e5-31bd-4a54-a5ef-4f21cda6a514']",3939984,769,795,132510,,,,54.8,75.3
01761f95-7b51-427d-bdbf-75d0c6baeab8,1388,2,00:01:33.803,46,33,Pressure,82,Colombia,From Throw In,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[48.0, 76.6]",3.735328,"['0d1ae4c4-1aba-49f6-b3fb-365a90aa4350', '9b00bd41-8d90-48b5-9f64-95ddddfa95c8']",3939984,769,795,132510,,,,48.0,76.6
c835eca4-8ebd-4152-bf48-5f0e6968afdb,1391,2,00:01:36.081,46,36,Pressure,82,Colombia,From Throw In,Costa Rica,Joel Nathaniel Campbell Samuels,Right Attacking Midfield,"[59.2, 76.4]",0.845861,['9b00bd41-8d90-48b5-9f64-95ddddfa95c8'],3939984,769,795,5581,,,,59.2,76.4
fd79d758-19c7-4d51-9dea-1d41e9c00ebe,1396,2,00:01:39.218,46,39,Pressure,83,Costa Rica,Regular Play,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,"[58.4, 15.0]",0.518485,"['05b4477f-5293-4e14-8589-970b5890f292', '99a6f160-35f4-4400-a0e0-8e23d672e2a7']",3939984,795,769,5678,True,,,58.4,15.0
71b73ba0-2b0c-4dfa-9fae-7d71e5e05411,1398,2,00:01:40.677,46,40,Pressure,83,Costa Rica,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[68.1, 7.4]",0.782262,"['beeb394f-f64d-4222-92d0-35526c0effb4', 'ee1b8470-0f94-4dd2-b4d5-cc038a2d5e75']",3939984,795,769,27158,True,,,68.1,7.4
53d584ad-c0bc-4d0b-aa21-474e1abbfa56,1401,2,00:01:43.083,46,43,Pressure,83,Costa Rica,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[61.7, 1.6]",0.329157,['ee1b8470-0f94-4dd2-b4d5-cc038a2d5e75'],3939984,795,769,27277,,,,61.7,1.6
