id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress,off_camera,under_pressure,x,y,50_50,out,duel_outcome,duel_type,block_offensive,block_deflection,block_save_block,interception_outcome,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_committed_penalty,foul_committed_offensive
315f69c0-4041-4b64-9969-549b4bf20ee4,859,1,00:24:45.534,24,45,Pressure,50,Jamaica,From Throw In,Jamaica,Kasey Palmer,Left Defensive Midfield,"[88.4, 28.2]",0.35533,"['a5bda301-4622-4d09-bdc3-98626770571e', 'f22abc13-43dc-4193-8208-c5af1be7f937']",3939971,2305,2305,3317,True,,,88.4,28.2,,,,,,,,,,,,,
6ddb4c82-ae9f-4af1-bdd5-0bec4c02336d,999,1,00:31:39.743,31,39,Pressure,59,Jamaica,Regular Play,Mexico,Julián Andrés Quiñones Quiñones,Left Wing,"[107.5, 24.6]",1.138211,['8baf5d87-1696-46b6-9080-4de52d61060d'],3939971,2305,794,35375,True,,,107.5,24.6,,,,,,,,,,,,,
baa7fb6d-3c3a-486e-8618-b61a0067ba9d,1018,1,00:32:05.874,32,5,Pressure,59,Jamaica,Regular Play,Jamaica,Kasey Palmer,Left Defensive Midfield,"[66.7, 18.1]",0.079999,['852da822-8c0c-49f7-984a-018e8f950003'],3939971,2305,2305,3317,True,,,66.7,18.1,,,,,,,,,,,,,
7e39d9d7-84b3-4cbf-ac0b-1da77784121c,1131,1,00:33:56.707,33,56,Pressure,62,Jamaica,Regular Play,Mexico,Santiago Tomás Giménez,Center Forward,"[83.5, 56.6]",0.503608,"['5300647d-a158-4703-99f1-8fcd90907d58', 'c9070073-1d26-4b70-b0bd-1cbc060de79b', 'f052903f-4624-4519-a305-cb0c3194f5be']",3939971,2305,794,31053,True,,,83.5,56.6,,,,,,,,,,,,,
bfad56ef-af7e-49c3-9cdf-0a46e4572fdf,1170,1,00:35:34.999,35,34,Pressure,66,Jamaica,Regular Play,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[71.7, 48.4]",0.460532,"['3d13e3cc-3904-4bfd-b8ed-4736eb0352a4', '6b36a3b5-0995-4263-a60d-4eb1cf04388a']",3939971,2305,794,26280,True,,,71.7,48.4,,,,,,,,,,,,,
7e37066a-9580-459e-a399-28ad0c23f60e,1229,1,00:36:34.475,36,34,Pressure,67,Jamaica,From Keeper,Jamaica,Kasey Palmer,Left Defensive Midfield,"[92.8, 17.3]",1.245827,"['d16675cd-65cf-4d2d-9b1a-eef32bca3d98', 'd18a6553-cfa5-47dd-973e-2a31e0f6a174']",3939971,2305,2305,3317,True,,,92.8,17.3,,,,,,,,,,,,,
0b55a7be-90cf-4e2b-a863-d94069f49323,1338,1,00:39:54.162,39,54,Pressure,74,Jamaica,Regular Play,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[101.6, 39.8]",1.017584,"['00ad3502-4c80-4d50-8834-34b0bc7c15d5', '14b798fa-e4b8-4f03-a950-5276347f1846', '185df071-1479-4b18-87d1-d2b782d95800']",3939971,2305,794,26280,True,,,101.6,39.8,,,,,,,,,,,,,
cf50a4e3-0758-4585-a654-74918d403060,1424,1,00:42:09.315,42,9,Pressure,78,Mexico,Regular Play,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,"[104.9, 26.2]",0.824843,"['255a7557-bc71-41c8-809f-f7f141340026', 'f2b2e20b-5ef9-44f1-a8b4-6071bbc334d4']",3939971,794,794,27896,True,,,104.9,26.2,,,,,,,,,,,,,
c8962ab0-022e-4167-8d9b-c18427bb7a0c,1469,1,00:43:43.297,43,43,Pressure,82,Mexico,Regular Play,Jamaica,Demarai Gray,Left Wing,"[68.2, 5.4]",1.179401,['2680c1a0-54cd-4e2d-9a2f-a0f384fc6515'],3939971,794,2305,3312,True,,,68.2,5.4,,,,,,,,,,,,,
b19df8cc-ed94-4ad1-a0ec-e73ee467d271,1514,1,00:44:27.219,44,27,Pressure,83,Jamaica,Regular Play,Mexico,Julián Andrés Quiñones Quiñones,Left Wing,"[104.8, 24.2]",0.812296,"['1932c905-e7ad-48fb-94a9-46d87547b34c', 'b4e696a6-4de3-459a-af2a-b45f491b0807']",3939971,2305,794,35375,True,,,104.8,24.2,,,,,,,,,,,,,
beeb3f32-0c80-474e-a1d7-3adce07baef8,1551,1,00:45:20.023,45,20,Pressure,85,Mexico,From Free Kick,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[92.3, 55.5]",0.518378,"['b64b1982-8584-4c67-91f6-c49893c3bb0b', 'fd5941fd-c743-4b12-ae49-ae957edf57dd']",3939971,794,794,26280,True,,,92.3,55.5,,,,,,,,,,,,,
fa378d91-b700-48ec-be72-8efe7547136e,1657,1,00:49:15.129,49,15,Pressure,90,Mexico,Regular Play,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,"[68.7, 6.9]",0.674587,"['4145af5e-a83a-4b62-ad1f-8c51ff52f09b', 'a13ca0aa-9fea-4a2b-98a0-a04705f16276']",3939971,794,794,26386,True,,,68.7,6.9,,,,,,,,,,,,,
097137c2-3195-42d0-accf-2b2eac83b65b,1658,1,00:49:15.364,49,15,Pressure,90,Mexico,Regular Play,Mexico,Julián Andrés Quiñones Quiñones,Left Wing,"[73.3, 7.0]",0.3,['a13ca0aa-9fea-4a2b-98a0-a04705f16276'],3939971,794,794,35375,True,,,73.3,7.0,,,,,,,,,,,,,
72f1dd69-9066-4330-80b2-7594d93ee45a,1774,2,00:00:25.402,45,25,Pressure,98,Jamaica,From Kick Off,Jamaica,Michail Antonio,Center Forward,"[112.4, 43.6]",0.319997,['ed36a121-c779-4dae-a525-c6fda9273811'],3939971,2305,2305,3349,True,,,112.4,43.6,,,,,,,,,,,,,
a92bf090-52ab-4346-a426-7f53699d88b0,1829,2,00:03:05.379,48,5,Pressure,104,Mexico,Regular Play,Jamaica,Kasey Palmer,Left Defensive Midfield,"[86.3, 52.3]",0.312086,"['121eeeef-92bb-4e20-8256-8d5d525ee8ac', 'f8ba8f22-e660-4716-b114-c51bf5dcfd15']",3939971,794,2305,3317,True,,,86.3,52.3,,,,,,,,,,,,,
2ca8a234-2ad7-4c90-a516-80a0f7564d47,1833,2,00:03:07.409,48,7,Pressure,104,Mexico,Regular Play,Jamaica,Kasey Palmer,Left Defensive Midfield,"[93.6, 36.5]",0.557858,"['74c5b22b-b903-4fa2-82cf-a7bc8d54754e', 'f9d5cb3c-c338-45b9-a5ab-572141f62720']",3939971,794,2305,3317,True,,,93.6,36.5,,,,,,,,,,,,,
77fd8c19-263f-42de-bf56-862d67bea8b5,1835,2,00:03:09.268,48,9,Pressure,104,Mexico,Regular Play,Jamaica,Kasey Palmer,Left Defensive Midfield,"[106.7, 32.4]",0.479996,"['e18cf099-b6e7-4234-a335-94e408239980', 'fcecb85a-a7cb-4230-8c52-8b3b79d27a9b']",3939971,794,2305,3317,True,,,106.7,32.4,,,,,,,,,,,,,
a4242147-d37b-4222-9528-53b58945974b,1836,2,00:03:09.388,48,9,Pressure,104,Mexico,Regular Play,Jamaica,Michail Antonio,Center Forward,"[109.2, 42.1]",0.393552,"['e18cf099-b6e7-4234-a335-94e408239980', 'fcecb85a-a7cb-4230-8c52-8b3b79d27a9b']",3939971,794,2305,3349,True,,,109.2,42.1,,,,,,,,,,,,,
a05c9dd6-8d84-4b9e-bf95-bd7af71573f1,1869,2,00:03:36.208,48,36,Pressure,105,Jamaica,Regular Play,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[75.8, 45.8]",1.815012,"['720a47c6-bf6d-467f-94d5-abd397766e3e', 'd5f3f3f0-2154-4053-a70a-d7ae04936877']",3939971,2305,794,26280,True,,,75.8,45.8,,,,,,,,,,,,,
2fc2c399-3425-443d-b2cc-5ad66f15f3f4,2060,2,00:09:22.173,54,22,Pressure,113,Mexico,From Throw In,Mexico,Santiago Tomás Giménez,Center Forward,"[103.3, 38.9]",0.761151,"['29ab1087-1a1f-4226-ad38-42b4a4b0f595', '9bb2559c-034a-463d-8862-3ad432da8efd']",3939971,794,794,31053,True,,,103.3,38.9,,,,,,,,,,,,,
bf692703-c487-477c-b2c3-08bf60965376,2221,2,00:14:22.346,59,22,Pressure,121,Mexico,Regular Play,Mexico,Santiago Tomás Giménez,Center Forward,"[102.1, 50.7]",1.699477,"['8963da04-4897-4e53-bf3f-e558cd647ef7', '9d5e3cde-e12b-4421-81e1-8bbb338f7906', 'e92ea229-ffaa-48bd-b340-40a6c9eb86e3']",3939971,794,794,31053,True,,,102.1,50.7,,,,,,,,,,,,,
37bcc983-d138-4d29-89da-67c6b5b6d2ce,2302,2,00:15:58.875,60,58,Pressure,123,Mexico,Regular Play,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[79.2, 72.1]",0.824262,"['83f8ae7b-5644-4b51-a816-7da3e4a82ea7', 'a7a693f5-2216-4df6-95c8-442f02e7d969']",3939971,794,794,26280,True,,,79.2,72.1,,,,,,,,,,,,,
a28524af-518a-40a5-b3c0-d05bf0c0ae75,2309,2,00:16:24.383,61,24,Pressure,125,Mexico,Regular Play,Jamaica,Dexter Lembikisa,Right Wing Back,"[75.6, 77.7]",1.097242,"['04bf2890-b3cf-44e8-9a4f-ddfb57ba8af8', 'fcf67768-4983-47a0-bf9e-b6732492cfec']",3939971,794,2305,61204,True,,,75.6,77.7,,,,,,,,,,,,,
c42c80ab-42af-4734-8744-12df04e25b05,2321,2,00:16:33.006,61,33,Pressure,125,Mexico,Regular Play,Mexico,Carlos Uriel Antuna Romero,Right Wing,"[83.7, 71.1]",0.550578,"['85940216-f6f2-4502-9b10-58856bd915c9', 'ce69cc61-4ba0-422e-963e-65167960fe66']",3939971,794,794,15452,True,,,83.7,71.1,,,,,,,,,,,,,
b23d5b5f-e196-49e8-ae28-1bb70ca9e82e,2323,2,00:16:35.349,61,35,Pressure,125,Mexico,Regular Play,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[67.9, 48.2]",0.490931,,3939971,794,794,26280,True,,,67.9,48.2,,,,,,,,,,,,,
cc866f67-2090-4525-81a2-2a387e3b7950,2324,2,00:16:35.439,61,35,Pressure,125,Mexico,Regular Play,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,"[73.3, 45.0]",0.374717,,3939971,794,794,28825,True,,,73.3,45.0,,,,,,,,,,,,,
caf90d22-6c13-422d-8583-8bf7d351e21b,2344,2,00:17:10.160,62,10,Pressure,127,Mexico,From Keeper,Jamaica,Kasey Palmer,Left Defensive Midfield,"[60.7, 67.3]",0.182574,['c0533321-e5f2-4f23-a2d1-d2a4b4847cc0'],3939971,794,2305,3317,True,,,60.7,67.3,,,,,,,,,,,,,
34c52611-d6c6-464a-9555-4fc580d7f7d5,2429,2,00:19:35.354,64,35,Pressure,133,Jamaica,Regular Play,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[40.4, 71.8]",3.246637,['1a5f0ac6-2ac6-4a32-bd94-0a8d77dc683e'],3939971,2305,794,26406,True,,,40.4,71.8,,,,,,,,,,,,,
bb351587-514a-4d80-b9d4-9c912abc7c06,2554,2,00:23:16.351,68,16,Pressure,137,Jamaica,Regular Play,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,"[109.1, 63.0]",0.317497,"['125b13da-306a-45dd-9a37-46e67b6a8085', 'cdfef574-6bf4-448d-868e-2e630c363c7c', 'd180abe8-f1ca-404a-bd55-226bbbb054fe']",3939971,2305,794,28825,True,,,109.1,63.0,,,,,,,,,,,,,
1dd94423-6fca-44a8-bfc2-abd1a79e2596,2739,2,00:28:36.863,73,36,Pressure,146,Mexico,Regular Play,Jamaica,Michael Hector,Center Back,"[89.9, 58.7]",3.297688,['be9943b5-01ea-4c53-8389-fc586db39a67'],3939971,794,2305,16768,True,,,89.9,58.7,,,,,,,,,,,,,
07795481-7c54-4619-9e68-cd86c9348d28,2873,2,00:32:44.478,77,44,Pressure,154,Mexico,Regular Play,Jamaica,Shamar Nicholson,Center Forward,"[100.4, 29.4]",0.575413,"['e1bdab48-05ca-4223-8923-ae9e25148559', 'ef2e2248-04a1-4754-987f-a8514b913cf4']",3939971,794,2305,31455,True,,,100.4,29.4,,,,,,,,,,,,,
b4084a5a-914f-40f4-8117-326160fd16e0,3065,2,00:39:28.065,84,28,Pressure,166,Jamaica,From Keeper,Mexico,Carlos Alberto Rodríguez Gómez,Center Attacking Midfield,"[102.3, 43.6]",1.320175,"['8ffbfb48-65b3-4b81-8d33-243d3b11bfc3', '9c6edb8f-b42d-40af-9ba4-554c65e188d3', 'dbf19c40-7fcd-42c3-ac8d-67b64d17850a']",3939971,2305,794,26297,True,,,102.3,43.6,,,,,,,,,,,,,
d928eeee-8530-4631-bfc1-61cfefc663ac,3093,2,00:41:15.402,86,15,Pressure,169,Jamaica,Regular Play,Mexico,César Jasib Montes Castro,Right Center Back,"[20.2, 59.1]",0.723182,"['077804d0-fa54-4b37-aacb-b5222341f893', '1c62e375-03b3-4d01-90d2-1449fbab0829', 'c0409ec3-3772-4d55-b1b9-a4b1dbedca43']",3939971,2305,794,26368,True,,,20.2,59.1,,,,,,,,,,,,,
786383b3-fb63-4234-9861-c1e31065ebcc,3108,2,00:42:00.889,87,0,Pressure,170,Mexico,From Goal Kick,Mexico,Johan Felipe Vásquez Ibarra,Left Center Back,"[46.7, 28.2]",1.164661,"['08d08bc2-e043-42da-91ee-9db441d4d47b', 'cc63e119-4019-4afb-87c0-44e3627e8198']",3939971,794,794,26336,True,,,46.7,28.2,,,,,,,,,,,,,
222c16b0-4be8-4a3e-a865-fb47bcf9afe6,3111,2,00:42:01.667,87,1,Pressure,170,Mexico,From Goal Kick,Mexico,Erick Daniel Sánchez Ocegueda,Right Defensive Midfield,"[51.3, 30.5]",0.452451,"['08d08bc2-e043-42da-91ee-9db441d4d47b', '87a5a212-8d7e-4936-b21f-b140a407fd5c']",3939971,794,794,43555,True,,,51.3,30.5,,,,,,,,,,,,,
d0a49e6d-c492-40de-b3c9-00f6b31b4a07,3151,2,00:43:26.254,88,26,Pressure,173,Jamaica,Regular Play,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[48.5, 60.4]",0.347052,"['1533aa50-866f-4ea5-afab-f0932f288306', '8df7c6c4-6b42-42af-b202-1bd21c5b0178']",3939971,2305,794,26406,True,,,48.5,60.4,,,,,,,,,,,,,
3fadf115-4bcc-4092-9978-fc6c97868ef7,3165,2,00:43:54.350,88,54,Pressure,175,Mexico,Regular Play,Jamaica,Gregory Leigh,Left Back,"[85.8, 6.3]",0.813273,['391525c8-0833-4fca-8c01-a5a343b83012'],3939971,794,2305,3159,True,,,85.8,6.3,,,,,,,,,,,,,
d07ae967-8e05-4d48-b2d5-8a5b18069ef5,3166,2,00:43:55.193,88,55,Pressure,175,Mexico,Regular Play,Jamaica,Damion Lowe,Right Center Midfield,"[88.8, 8.7]",1.127482,['e2a8473b-f891-4882-8922-d6d421de82e9'],3939971,794,2305,49120,True,,,88.8,8.7,,,,,,,,,,,,,
dcf9c07f-da2a-469c-aaba-3aa172502476,3192,2,00:45:01.029,90,1,Pressure,177,Jamaica,Regular Play,Mexico,Erick Daniel Sánchez Ocegueda,Right Defensive Midfield,"[50.6, 33.4]",0.478152,['15978455-7125-4b34-9b6f-ec3729b7d493'],3939971,2305,794,43555,True,,,50.6,33.4,,,,,,,,,,,,,
9d5c909a-e3b6-4ff8-8260-f53a090cad1a,3282,2,00:47:38.714,92,38,Pressure,181,Mexico,From Throw In,Mexico,Erick Daniel Sánchez Ocegueda,Right Defensive Midfield,"[45.0, 53.4]",0.402491,"['35c93966-3ec8-4815-aeb4-f84ee8063e60', '53caeb3f-8e9e-44ce-9503-8275325a26e9', '8a51a9d9-535f-4725-a260-6e2535b4a179']",3939971,794,794,43555,True,,,45.0,53.4,,,,,,,,,,,,,
407ceb10-7617-4a64-8a97-c2a5baf28a39,113,1,00:03:10.425,3,10,Pressure,9,Peru,Regular Play,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[64.2, 42.8]",0.445176,"['7f5bd9b1-4f9b-4ecb-949c-31c87247e3bf', '815cb306-0d15-4721-be9b-33a3a37bf192']",3939970,784,3562,3385,True,,,64.2,42.8,,,,,,,,,,,,,
aab2f830-1dc0-4254-97ce-0404c7a148c4,116,1,00:03:11.164,3,11,Pressure,9,Peru,Regular Play,Chile,Marcelino Ignacio Nuñez Espinoza,Right Defensive Midfield,"[61.4, 47.2]",0.505375,"['7f5bd9b1-4f9b-4ecb-949c-31c87247e3bf', 'f81f17d9-589a-4199-9806-84b2e84bea73']",3939970,784,3562,36532,True,,,61.4,47.2,,,,,,,,,,,,,
40240b87-18e5-4c22-a5df-05b24333315e,140,1,00:04:34.716,4,34,Pressure,12,Chile,From Free Kick,Chile,Diego Alfonso Valdés Contreras,Left Wing,"[77.4, 20.9]",0.317633,"['1e52849d-6c1a-475b-9bd0-876e8a38ab0d', '25109d96-e480-43d1-9a5c-74a004ea4130']",3939970,3562,3562,26369,True,,,77.4,20.9,,,,,,,,,,,,,
69f14425-2473-4127-aca1-3e4453856ef8,144,1,00:04:35.704,4,35,Pressure,12,Chile,From Free Kick,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[76.3, 5.2]",2.038999,['3aaca4e8-85a2-434f-bb07-dfb9da45491e'],3939970,3562,3562,36212,True,,,76.3,5.2,,,,,,,,,,,,,
bf1de4d2-4653-44da-9754-62491e77752c,198,1,00:06:01.473,6,1,Pressure,15,Peru,Regular Play,Chile,Víctor Alejandro Dávila Zavala,Right Wing,"[65.2, 41.3]",0.847022,"['46e506cd-2f57-424e-9638-da695b12c47b', '50a21ddf-8898-42f4-b3b0-b9ed3408c2a1', 'fc5b1d8a-d3fa-49b5-a302-747a7707b7b6']",3939970,784,3562,30944,True,,,65.2,41.3,,,,,,,,,,,,,
a813862d-303f-4719-ab7a-a6d19cf8995c,204,1,00:06:04.241,6,4,Pressure,15,Peru,Regular Play,Chile,Víctor Alejandro Dávila Zavala,Right Wing,"[78.0, 27.4]",0.325241,"['b1af67e3-9ff1-4cf2-a3ea-7a1ecce115e0', 'b9208cd1-a92a-450d-a0e7-e0ca2759a27c']",3939970,784,3562,30944,True,,,78.0,27.4,,,,,,,,,,,,,
c1550557-5391-4bd6-8621-9d38767b6859,211,1,00:06:08.603,6,8,Pressure,16,Chile,Regular Play,Peru,Andy Jorman Polo Andrade,Right Wing Back,"[49.3, 74.6]",0.835101,['158336d8-59c7-46cc-b346-709ee632162f'],3939970,3562,784,13435,True,,,49.3,74.6,,,,,,,,,,,,,
5213e138-5ffb-4afc-81de-01d12155cb34,213,1,00:06:09.983,6,9,Pressure,16,Chile,Regular Play,Peru,Sergio Fernando Peña Flores,Right Center Midfield,"[54.9, 75.1]",0.676616,"['700b950c-9960-42de-81b2-a1b301328e83', 'e6d87b5d-170b-440f-8183-f18fecb5a2c3']",3939970,3562,784,10836,True,,,54.9,75.1,,,,,,,,,,,,,
ae1a1b61-ddfb-492d-baf8-7250e1a8e187,240,1,00:06:39.291,6,39,Pressure,18,Peru,Regular Play,Chile,Víctor Alejandro Dávila Zavala,Right Wing,"[68.9, 58.6]",1.817324,['d39064ac-a638-4dc8-a491-7a32cadeba5c'],3939970,784,3562,30944,True,,,68.9,58.6,,,,,,,,,,,,,
77006d26-e50d-41bc-9531-9149fb1f83fe,319,1,00:10:53.347,10,53,Pressure,26,Peru,From Throw In,Peru,Miguel Gianpierre Araujo Blanco,Right Center Back,"[63.9, 42.9]",1.56409,"['2c14bdd7-bb35-41e1-9b00-24eb9866397d', '79254e55-64de-480e-a593-16e78c100b58']",3939970,784,784,33176,True,,,63.9,42.9,,,,,,,,,,,,,
b6a76fd7-24ee-4f6c-8e15-2c5ad2527956,322,1,00:10:54.816,10,54,Pressure,26,Peru,From Throw In,Peru,Wilder José Cartagena Mendoza,Center Defensive Midfield,"[70.7, 40.7]",0.587025,['2c14bdd7-bb35-41e1-9b00-24eb9866397d'],3939970,784,784,6313,True,,,70.7,40.7,,,,,,,,,,,,,
136a761d-f835-4caa-a7da-8daa5d23ed96,323,1,00:10:54.834,10,54,Pressure,26,Peru,From Throw In,Peru,Sergio Fernando Peña Flores,Right Center Midfield,"[69.8, 48.1]",0.772675,,3939970,784,784,10836,True,,,69.8,48.1,,,,,,,,,,,,,
5e542857-3428-49d9-ac49-b9cad8a7ff2d,394,1,00:12:52.228,12,52,Pressure,28,Peru,From Goal Kick,Peru,Sergio Fernando Peña Flores,Right Center Midfield,"[86.9, 62.0]",1.276962,"['2490b068-e942-40b9-82e1-4f0b7f04fb96', '2a896382-4fea-4be8-9be5-0920800b35c1', 'b7359348-56ff-43f1-89b5-d0527dc1a2d9', 'da5962f8-38ad-4c79-953c-eab7f573d00a']",3939970,784,784,10836,True,,,86.9,62.0,,,,,,,,,,,,,
f00bb957-501c-4973-91c1-813463146a49,407,1,00:12:56.602,12,56,Pressure,29,Chile,Regular Play,Peru,Andy Jorman Polo Andrade,Right Wing Back,"[97.6, 71.4]",0.712424,"['51b3aff3-a790-44a2-ba88-d93b2cee0dbd', '52112ec3-0adf-4314-8e8a-97eea6e0e096']",3939970,3562,784,13435,True,,,97.6,71.4,,,,,,,,,,,,,
a2cc1a73-e9ee-4fdd-b459-77839967698f,503,1,00:14:51.446,14,51,Pressure,31,Chile,From Free Kick,Chile,Mauricio Aníbal Isla Isla,Right Back,"[78.6, 58.4]",0.665853,"['218471f2-8d34-4165-8985-7c3731e8b62b', '53534c9e-8732-4c7d-a793-4fda425290aa']",3939970,3562,3562,18874,True,,,78.6,58.4,,,,,,,,,,,,,
08c0c6eb-098d-43d8-aaa8-0ed5bf979d47,528,1,00:16:03.898,16,3,Pressure,33,Chile,Regular Play,Peru,Miguel Gianpierre Araujo Blanco,Right Center Back,"[56.6, 36.5]",0.332249,"['53a99777-d0af-4a29-9048-91459f26093e', 'af0258ce-662c-45c6-b92a-576b5b0f6ac4']",3939970,3562,784,33176,True,,,56.6,36.5,,,,,,,,,,,,,
beae57bb-e490-48a8-9068-fc6cd4b67462,532,1,00:16:04.729,16,4,Pressure,33,Chile,Regular Play,Peru,Wilder José Cartagena Mendoza,Center Defensive Midfield,"[59.2, 26.8]",0.35606,"['3c419fb7-71e2-44f9-ba4b-b13b0950bae7', 'beb6f4a4-5888-40f1-bf21-bc27998cc48a', 'f42efd6a-7e38-4e1d-9b8b-2481e42686cd']",3939970,3562,784,6313,True,,,59.2,26.8,,,,,,,,,,,,,
a6702472-d8ea-469d-8c7a-67f11b0df975,567,1,00:16:30.049,16,30,Pressure,34,Peru,Regular Play,Chile,Paulo César Díaz Huincales,Left Center Back,"[72.6, 7.2]",0.384004,"['90b2be8a-1eef-407a-b4e5-5c58fd985c7e', '958ebf77-a679-4a60-a865-30bfe8e9b967', 'b15f1bf1-f3c2-489d-9c55-43919ecaaf40']",3939970,784,3562,31012,True,,,72.6,7.2,,,,,,,,,,,,,
f5933d81-9323-4044-b09d-72eecd0f47f2,594,1,00:17:14.972,17,14,Pressure,37,Chile,Regular Play,Peru,Piero Aldair Quispe Córdova,Left Center Midfield,"[104.7, 15.3]",1.913828,"['53062fd5-4724-4926-8ca7-d3e8ab960dd8', 'ed12d59d-9f58-4b83-ba54-31de399fc74d']",3939970,3562,784,101509,True,,,104.7,15.3,,,,,,,,,,,,,
c53047f6-a7c9-4abf-af8c-302053476d50,639,1,00:19:08.713,19,8,Pressure,39,Peru,From Throw In,Peru,Andy Jorman Polo Andrade,Right Wing Back,"[108.3, 56.8]",0.438138,"['8033e9c0-bdbd-4ed5-9c2e-7e261f17a030', '85bd4999-b9e7-4bd8-82cf-47e1358a73bc']",3939970,784,784,13435,True,,,108.3,56.8,,,,,,,,,,,,,
01fcb76b-ddf7-46b8-a210-6dda39f3d766,657,1,00:19:31.428,19,31,Pressure,40,Peru,From Throw In,Peru,Luis Jan Piers Advíncula Castrillón,Left Wing Back,"[88.0, 27.5]",1.471569,"['f211985a-e2ea-4479-bf9c-ac4bb1da1f89', 'f8622f33-3df2-4fd1-a98a-f944cf5ce4ce']",3939970,784,784,5521,True,,,88.0,27.5,,,,,,,,,,,,,
9762f383-b568-4abb-b120-5c496746f773,672,1,00:20:02.176,20,2,Pressure,42,Chile,Regular Play,Peru,Carlos Augusto Zambrano Ochandarte,Center Back,"[47.8, 62.7]",0.714735,"['15fe90f2-3ad0-440b-a180-c63d74c523ad', 'dcf6973e-e664-48b3-bfe3-9b1d7133ae00']",3939970,3562,784,36359,True,,,47.8,62.7,,,,,,,,,,,,,
3be4032e-1ff3-4a0e-9f52-f1a1e8d9466d,679,1,00:20:06.584,20,6,Pressure,42,Chile,Regular Play,Peru,Carlos Augusto Zambrano Ochandarte,Center Back,"[45.3, 68.1]",1.098742,"['f395cc83-72e7-4172-9839-b00c9a0574ca', 'f61e5cce-9794-45e0-88b5-61e3b2defd61']",3939970,3562,784,36359,True,,,45.3,68.1,,,,,,,,,,,,,
f3e4488f-b104-4bd1-82de-edae02eec0bc,732,1,00:21:04.810,21,4,Pressure,44,Peru,Regular Play,Chile,Erick Antonio Pulgar Farfán,Left Defensive Midfield,"[81.6, 7.6]",0.5149,"['41bf3c6f-fd8f-49fb-88f0-d25427897a19', '4937204e-eb25-46be-8301-1896ab3854b2']",3939970,784,3562,7175,True,,,81.6,7.6,,,,,,,,,,,,,
075937c8-e890-467e-b1d0-e466e5b51be9,770,1,00:22:52.109,22,52,Pressure,47,Chile,Regular Play,Peru,Piero Aldair Quispe Córdova,Left Center Midfield,"[80.3, 40.9]",0.767769,"['ef49ec80-ce83-44a1-99e9-755746c2d70a', 'f96af4e6-9312-4fb6-97de-25e91a446828']",3939970,3562,784,101509,True,,,80.3,40.9,,,,,,,,,,,,,
ea33e62e-3501-435a-9cc2-e3bb91ab7754,772,1,00:22:54.053,22,54,Pressure,47,Chile,Regular Play,Peru,Wilder José Cartagena Mendoza,Center Defensive Midfield,"[68.3, 30.2]",1.02486,"['3d0ded3a-19d1-4fcc-a82d-a2df97989dc1', '6ad2b29f-b1d9-4c31-9676-dbef120bd155']",3939970,3562,784,6313,True,,,68.3,30.2,,,,,,,,,,,,,
508b70fc-1a35-4625-bbc2-b85c110e1ed3,781,1,00:23:03.495,23,3,Pressure,48,Peru,Regular Play,Chile,Diego Alfonso Valdés Contreras,Left Wing,"[94.1, 8.7]",0.637847,"['68974112-a2d6-4210-aaea-1a90d56f23f0', 'c9d391ca-ca46-4bf0-be7f-d1dab5084aa1']",3939970,784,3562,26369,True,,,94.1,8.7,,,,,,,,,,,,,
1732affc-ceb3-480b-a31e-db783415e8e2,797,1,00:23:32.636,23,32,Pressure,50,Chile,Regular Play,Peru,Piero Aldair Quispe Córdova,Left Center Midfield,"[72.5, 34.1]",0.637419,['d7145124-f9e2-4c87-a732-71c223e3b5f6'],3939970,3562,784,101509,True,,,72.5,34.1,,,,,,,,,,,,,
a05fb213-df5e-4694-bfeb-889acbbd68a3,848,1,00:25:10.800,25,10,Pressure,52,Chile,Regular Play,Peru,Alexander Martín Marquinho Callens Asín,Left Center Back,"[38.2, 10.6]",4.406172,"['5e66c9eb-394d-43a6-a69e-3c4e0fe61ea5', 'aefd9511-7c48-440b-881e-cdc98c870116']",3939970,3562,784,15481,True,,,38.2,10.6,,,,,,,,,,,,,
60690d88-49f7-4c5f-85de-fbb3d43a7a37,851,1,00:25:12.367,25,12,Pressure,52,Chile,Regular Play,Peru,Luis Jan Piers Advíncula Castrillón,Left Wing Back,"[22.7, 11.5]",2.130241,['aefd9511-7c48-440b-881e-cdc98c870116'],3939970,3562,784,5521,True,,,22.7,11.5,,,,,,,,,,,,,
