id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,interception_outcome,possession_team_id,team_id,player_id,counterpress,under_pressure
aefec8bf-3bed-4ef9-b358-ebf29fb9195f,2484,2,00:37:17.603,82,17,Interception,145,Canada,From Throw In,Chile,Igor Lichnovsky Osorio,Right Center Back,"[35.0, 66.0]",0.0,['bc95668a-88d2-4a8c-be99-08d1c52a38c9'],3939985,Success In Play,1833,3562,26256,,
2917e13f-ab1e-485d-a782-a47c09d8bb8a,2502,2,00:37:32.390,82,32,Interception,145,Canada,From Throw In,Chile,César Ignacio Pérez Maldonado,Right Defensive Midfield,"[6.7, 40.2]",0.0,['a3c2ddce-4441-4f6a-a742-7e4341534813'],3939985,Success In Play,1833,3562,217795,,
63673804-6e16-4ef0-bb17-e203d4dffa32,28,1,00:01:02.345,1,2,Interception,5,Colombia,From Throw In,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[30.5, 61.7]",0.0,['83b7337a-f7ed-4aaa-b074-51fd7fa6da2f'],3939984,Won,769,795,5600,,
b3850b3b-debc-4f6a-9c7f-b27468d37e5a,232,1,00:05:22.338,5,22,Interception,12,Costa Rica,From Free Kick,Colombia,Richard Rios Montoya,Right Center Midfield,"[43.7, 76.2]",0.0,['1b86624b-b8ff-4118-9b16-db575d9c3877'],3939984,Won,795,769,49395,,
bbe6bd7a-05d4-4dc8-b4b2-6d2a5c679647,1484,2,00:03:54.465,48,54,Interception,90,Colombia,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[44.5, 52.7]",0.0,['ea40f372-81f7-49b6-bd75-88f73e290ac1'],3939984,Success In Play,769,769,27423,True,
dfc08135-9287-4f9d-bb9a-00a367fe73a2,1851,2,00:12:19.222,57,19,Interception,114,Colombia,Regular Play,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,"[81.1, 70.9]",0.0,['8dfa01cc-67bb-42f5-8dc5-40f156e4ae58'],3939984,Won,769,769,5678,True,
0454361a-da96-4719-b5e8-6427f7ebf357,2335,2,00:27:41.737,72,41,Interception,139,Costa Rica,From Keeper,Colombia,Davinson Sánchez Mina,Right Center Back,"[73.1, 67.1]",0.0,['dbcf80a8-d1e5-4d40-9402-596be2057e78'],3939984,Success In Play,795,769,3494,True,
3e78244a-f832-4c27-9ccc-3b14c24f04bd,2528,2,00:33:03.983,78,3,Interception,152,Costa Rica,From Free Kick,Colombia,Daniel Muñoz Mejía,Right Back,"[47.5, 74.9]",0.0,['a2289342-d3a0-44e7-8e36-19da3325aa67'],3939984,Lost In Play,795,769,27423,,
50f17c3e-e83d-4f08-b70c-811b9849b68d,3065,2,00:43:39.002,88,39,Interception,169,Colombia,From Throw In,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[68.5, 13.2]",0.0,['580bcca7-c37a-4a69-9e25-daf2d3c1bd32'],3939984,Lost In Play,769,795,5600,,
1d37e242-e5c9-415d-bdb8-740134ca2507,72,1,00:02:52.389,2,52,Interception,8,United States,Regular Play,Panama,Michael Amir Murillo Bermudez,Right Wing Back,"[15.0, 76.5]",0.0,['25649a50-9ddc-4ffc-a05c-c3f53b15dcea'],3939981,Lost Out,1839,798,5641,,
7ec665b5-0f83-4013-943a-5516e495c2a4,406,1,00:19:54.047,19,54,Interception,27,Panama,From Goal Kick,United States,Antonee Robinson,Left Back,"[31.2, 4.4]",0.0,['a0eb9bed-f041-42ff-a6ad-8e1d331db345'],3939981,Lost In Play,798,1839,4614,,
541d71ea-8be5-4efd-9c05-106e11c93db9,574,1,00:23:34.355,23,34,Interception,32,Panama,From Kick Off,United States,Chris Richards,Right Center Back,"[19.9, 49.0]",0.0,['122380ce-558d-47ba-9b66-b90467dfbaf3'],3939981,Success In Play,798,1839,41266,,
7ee29632-8dc7-478b-be5a-3525acd2237d,929,1,00:34:49.958,34,49,Interception,45,Panama,From Throw In,United States,Tyler Adams,Left Defensive Midfield,"[10.1, 28.0]",0.0,['ea73d0c4-286a-45b4-9d8f-0e2790a093fd'],3939981,Lost Out,798,1839,12751,,
1ff40348-761e-4ae5-a8bc-d4348a106c6f,993,1,00:38:01.562,38,1,Interception,50,Panama,From Goal Kick,United States,Chris Richards,Right Center Back,"[24.9, 44.6]",0.0,['4fa3c091-1e70-429b-9b7f-192099dac8ee'],3939981,Lost In Play,798,1839,41266,,
1a5d1076-600b-4252-94f3-00ebf93c902c,1002,1,00:38:08.703,38,8,Interception,51,United States,Regular Play,United States,Antonee Robinson,Left Back,"[26.8, 7.8]",0.0,['c17e0dd9-1f10-4f70-97f7-480dc52fa8eb'],3939981,Won,1839,1839,4614,True,
a2039ff7-fc0e-4acd-80c9-38fe2c539720,1471,2,00:03:35.795,48,35,Interception,73,Panama,From Throw In,United States,Antonee Robinson,Left Wing Back,"[24.4, 23.1]",0.0,['9471c117-6277-48c3-9a5a-9ab2e82a65dd'],3939981,Success In Play,798,1839,4614,,
0780436c-735d-4f91-8999-4d9197ad1e81,1593,2,00:06:05.079,51,5,Interception,79,Panama,From Throw In,United States,Chris Richards,Right Center Back,"[26.1, 73.5]",0.0,['f016d5fa-65cd-4d22-9429-0f3bb703ee0f'],3939981,Lost Out,798,1839,41266,,
2a65543e-65be-4c21-969b-9a162b0ec0ea,2039,2,00:23:09.489,68,9,Interception,99,United States,From Throw In,Panama,Erick Javier Davis Grajales,Left Wing Back,"[75.7, 3.3]",0.0,['99026bb4-50c1-4419-ab4b-368e656584e2'],3939981,Lost Out,1839,798,5634,,
c0599b00-cd05-47ae-bf5d-019c5d65af29,2312,2,00:31:53.346,76,53,Interception,113,Panama,Regular Play,United States,Ricardo Daniel Pepi,Center Forward,"[52.5, 52.4]",0.0,['7b1ef73a-8806-49e3-9a91-07f4d1fcd30c'],3939981,Lost In Play,798,1839,26151,,
0d5a88c9-0f9a-4300-a141-f4f44f3fe61a,2535,2,00:37:07.121,82,7,Interception,125,Panama,Regular Play,United States,Antonee Robinson,Left Wing Back,"[16.8, 28.9]",0.0,['c9279045-d3e1-43be-b4fe-1396445821fa'],3939981,Lost In Play,798,1839,4614,True,
23bfdae5-2ae3-4e3d-a1fc-2ec62a03ccd7,166,1,00:05:54.197,5,54,Interception,10,Costa Rica,From Throw In,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[40.3, 72.7]",0.0,['34dc2609-66ad-4059-ae44-01314f0df49e'],3939992,Won,795,795,132516,True,
d4572833-9673-41bf-a96b-621a2cccc992,170,1,00:05:56.670,5,56,Interception,10,Costa Rica,From Throw In,Paraguay,Omar Federico Alderete Fernández,Left Center Back,"[63.4, 6.0]",0.0,['6a74080d-a6ca-4d86-8310-e0a1bfdefd95'],3939992,Lost In Play,795,3567,29009,,
3d7f7bdd-a3ed-40e1-a57f-81dc45865fd0,347,1,00:10:54.991,10,54,Interception,18,Paraguay,From Throw In,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[58.3, 76.5]",0.0,,3939992,Lost In Play,3567,795,132516,,
870ee631-98f5-4b0f-88f3-31497ea5c5ba,411,1,00:12:51.325,12,51,Interception,19,Costa Rica,From Goal Kick,Paraguay,Omar Federico Alderete Fernández,Left Center Back,"[16.1, 21.1]",0.0,['2675d96d-2651-4727-af47-cae842866dd6'],3939992,Won,795,3567,29009,,
8a39038b-fe57-4483-8b94-ee54a7f0bc9d,446,1,00:13:29.399,13,29,Interception,20,Paraguay,Regular Play,Costa Rica,Jefferson Brenes Rojas,Left Defensive Midfield,"[30.4, 45.0]",0.0,['30c29cc4-3a3c-4db6-94c1-3e0ac7558cfa'],3939992,Lost In Play,3567,795,130193,,
c90659c0-010a-450c-b6a4-090aead450db,728,1,00:21:36.201,21,36,Interception,34,Costa Rica,From Free Kick,Paraguay,Julio César Enciso Espínola,Center Attacking Midfield,"[73.3, 47.2]",0.0,['8872a2c5-029e-4a68-9dd0-e6f6477ffb58'],3939992,Lost In Play,795,3567,47112,,
b4f34110-535c-4822-8fb8-1160920d677f,760,1,00:22:10.101,22,10,Interception,36,Paraguay,From Free Kick,Costa Rica,Jefferson Brenes Rojas,Left Defensive Midfield,"[32.8, 48.3]",0.0,['076ee9bc-3ca1-4e45-a8da-5cec5df887db'],3939992,Success In Play,3567,795,130193,,
782e7894-6ee3-4b75-8c21-2560ab658e79,769,1,00:22:18.694,22,18,Interception,37,Costa Rica,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[80.3, 68.1]",0.0,['3338e908-e0e4-43f4-8673-a80b92ccca12'],3939992,Lost In Play,795,3567,28943,,
18ec766f-5c5b-4d1b-ae4c-0489f42a141a,869,1,00:26:35.073,26,35,Interception,44,Costa Rica,From Free Kick,Paraguay,Néstor Rafael Giménez Florentín,Left Back,"[39.7, 16.2]",0.0,['8905a867-25ba-4399-8178-7cf7c5f5c9c8'],3939992,Success In Play,795,3567,195989,,
87c3f4e3-cd63-4763-9758-e420d6014d76,1423,1,00:44:33.334,44,33,Interception,76,Paraguay,From Throw In,Costa Rica,Gerald Taylor,Right Wing Back,"[36.7, 61.9]",0.0,['a343428e-d6cb-40c0-94a8-35ae5364f181'],3939992,Won,3567,795,193965,,
d34d006d-7825-4bed-bdbf-2bbba93a869f,1643,2,00:05:55.281,50,55,Interception,87,Costa Rica,From Throw In,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[69.5, 75.8]",0.0,['f282db3f-3a37-473f-b0f8-32b4e1dd535c'],3939992,Success In Play,795,3567,10290,,
79e9c39f-c5d3-4a40-9493-609edc333cef,1850,2,00:11:55.683,56,55,Interception,98,Costa Rica,From Goal Kick,Paraguay,Néstor Rafael Giménez Florentín,Left Back,"[74.1, 17.2]",0.0,['2c45daae-b0db-4192-a2f4-d24bdc51cf91'],3939992,Lost In Play,795,3567,195989,,
9b114102-12f8-495c-ac9f-6ed1e6804c01,2062,2,00:20:25.908,65,25,Interception,113,Paraguay,From Throw In,Costa Rica,Jefferson Brenes Rojas,Left Defensive Midfield,"[33.8, 63.7]",0.0,['195a6610-549e-40dd-81c6-b85f8ac9e3a1'],3939992,Success In Play,3567,795,130193,,
a9c36368-97f9-4740-ba08-d38a752ae5ee,2070,2,00:20:29.448,65,29,Interception,113,Paraguay,From Throw In,Paraguay,Damián Josué Bobadilla Benítez,Left Center Midfield,"[76.8, 35.3]",0.0,['7111766f-ed86-4037-b8bb-90d46bd20b1c'],3939992,Success In Play,3567,3567,87449,True,
d3244f55-0248-4b71-94e6-81a449f167be,2111,2,00:21:07.857,66,7,Interception,114,Costa Rica,Regular Play,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[67.2, 74.9]",0.0,['42cbabfb-b143-4988-8258-e9817fc0a1c7'],3939992,Lost In Play,795,3567,10290,,
0ea703d5-1da3-4a78-a57d-e3c4d42e3fc1,2157,2,00:21:58.895,66,58,Interception,115,Paraguay,Regular Play,Paraguay,Damián Josué Bobadilla Benítez,Left Center Midfield,"[70.5, 34.0]",0.0,['f9e7e620-bb01-4110-bf92-500e3f023b17'],3939992,Won,3567,3567,87449,,
a5867d52-5ece-48f8-b371-fc5894c0d74e,2184,2,00:23:43.447,68,43,Interception,118,Paraguay,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[18.8, 60.1]",0.0,['3fcb41a7-1a44-427e-84e3-f851dafd6344'],3939992,Won,3567,3567,28943,True,
5e26488f-c0fa-4683-bba2-bf0d1e926b8c,2339,2,00:26:56.491,71,56,Interception,123,Paraguay,Regular Play,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[20.0, 59.8]",0.0,['a4128a5b-bba9-4792-8257-a224abf9c826'],3939992,Won,3567,795,143385,,
a04d9c2e-099b-48db-8308-46ee9d47cd23,2458,2,00:30:02.532,75,2,Interception,131,Paraguay,Regular Play,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[43.6, 55.5]",0.0,['ccd76d86-1e8f-4b10-b2da-149177894042'],3939992,Lost In Play,3567,795,143385,,
f5d61eb8-f50a-4c29-b76f-135c826d42d3,2470,2,00:30:09.093,75,9,Interception,131,Paraguay,Regular Play,Paraguay,Ángel Rodrigo Romero Villamayor,Right Wing,"[103.4, 28.9]",0.0,['c924153c-dd04-473b-9631-742f50df393e'],3939992,Lost In Play,3567,3567,30795,,
c9a8e7e5-df08-490b-ac7d-fb5c16c4031c,2489,2,00:30:44.849,75,44,Interception,132,Paraguay,From Throw In,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[56.2, 51.9]",0.0,['3b70753c-3fbf-4f75-97eb-a3eec7a48bf9'],3939992,Won,3567,3567,10290,True,
544949ba-8108-4742-869a-f45ab7deb465,2737,2,00:39:05.363,84,5,Interception,139,Costa Rica,Regular Play,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[18.2, 25.9]",0.0,['a5eb8181-4f9b-414d-a08d-d6d55f6d58be'],3939992,Won,795,795,27163,True,
231648ae-621d-4736-bbd4-47d432f4d65b,2909,2,00:46:07.886,91,7,Interception,153,Paraguay,Regular Play,Costa Rica,Julio César Cascante Solórzano,Left Center Back,"[58.3, 18.7]",0.0,['d3807e49-6495-48ff-8afc-2a84170518de'],3939992,Success In Play,3567,795,13433,,
9ce2ea7a-a284-4dd4-b931-890ea5d89d9b,3062,2,00:51:06.179,96,6,Interception,163,Costa Rica,From Free Kick,Paraguay,Hernesto Ezequiel Caballero Benítez,Center Defensive Midfield,"[11.9, 73.5]",0.0,['80017a9d-a34d-4210-bad3-a5f62c4affe2'],3939992,Success In Play,795,3567,47186,,
edcce17f-7d39-49cc-8316-e18937606dad,64,1,00:02:13.182,2,13,Interception,5,Brazil,From Free Kick,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,"[79.0, 3.5]",0.0,['44e63cdf-ead3-442b-996f-ac4096f08bc0'],3939991,Lost In Play,781,781,22600,,
3721d49c-95c9-43a3-a862-a77dbce34f11,125,1,00:03:26.776,3,26,Interception,9,Brazil,Regular Play,Brazil,Rodrygo Silva de Goes,Center Forward,"[95.7, 59.6]",0.0,['b8ccfb30-ca3b-44de-bd1e-6c64fcbbbfbe'],3939991,Won,781,781,25104,True,
882bc7dd-caf6-4dc8-8317-adba83dcecad,261,1,00:08:26.558,8,26,Interception,17,Colombia,Regular Play,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[62.6, 16.3]",0.0,['caf6c694-099a-4628-baae-09cb6d350628'],3939991,Won,769,769,5695,True,
ae4a1e77-c373-4322-a8d1-024af831b104,386,1,00:13:57.156,13,57,Interception,22,Colombia,From Kick Off,Brazil,Danilo Luiz da Silva,Right Back,"[7.2, 66.7]",0.0,"['9e524ded-caa6-4e4c-b05c-e09239ba371a', 'ad477a27-648d-4f53-a35f-06272f462ec6']",3939991,Lost Out,769,781,3063,,True
88bdc495-2d98-4b4e-a476-d1833fd52554,671,1,00:25:21.764,25,21,Interception,39,Colombia,Regular Play,Colombia,Deiver Andrés Machado Mena,Left Back,"[8.9, 23.4]",0.0,['e04351f0-5fff-4189-8927-b60469c0b8ee'],3939991,Won,769,769,27473,True,
100a4886-ae1b-4633-9544-4eb7309e2c08,846,1,00:30:56.403,30,56,Interception,51,Brazil,From Free Kick,Brazil,Éder Gabriel Militão,Right Center Back,"[41.0, 67.9]",0.0,"['5dd7d221-e005-498b-a8f2-fb959d5440c1', '7b24f15e-6bfe-4301-8a31-d08d4292db0b']",3939991,Won,781,781,13620,,True
a863526c-0be8-46ea-9471-8da354c3e5f2,886,1,00:32:05.187,32,5,Interception,53,Colombia,Regular Play,Brazil,Raphael Dias Belloli,Right Wing,"[61.7, 75.5]",0.0,['b6319f30-fe41-49e4-9ffc-29ff3de4e39a'],3939991,Won,769,781,10595,,
05d962e0-ea9f-4266-9aa4-7ae8b76b99f6,1094,1,00:37:57.451,37,57,Interception,64,Brazil,Regular Play,Brazil,Rodrygo Silva de Goes,Center Forward,"[45.2, 31.7]",0.0,['1ab84c5e-0281-44bd-a185-d2c1ab280e64'],3939991,Won,781,781,25104,,
4557a056-17b7-42c2-84e5-02c75efd199c,1142,1,00:38:47.414,38,47,Interception,66,Brazil,Regular Play,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,"[43.8, 11.5]",0.0,['f28f9053-f442-42c5-a044-8cda9717caa4'],3939991,Won,781,781,22600,True,
4de80781-215a-4768-9ca0-1bdedbea5230,1415,1,00:49:41.155,49,41,Interception,80,Brazil,From Throw In,Brazil,Wendell Nascimento Borges,Left Back,"[37.2, 41.9]",0.0,['841fbbf7-d6ef-4f51-a461-b8a975d2f0ad'],3939991,Success In Play,781,781,8212,True,
a99070f3-148d-41a3-a377-00cc2baee9d4,1448,1,00:50:41.838,50,41,Interception,82,Colombia,From Throw In,Brazil,Éder Gabriel Militão,Right Center Back,"[46.6, 17.8]",0.0,['2e10059f-30be-4230-8f82-184beccd44d8'],3939991,Success In Play,769,781,13620,,
ac9aa5fb-11d8-471a-b309-8b25f07dba8d,1861,2,00:08:44.649,53,44,Interception,99,Brazil,From Corner,Colombia,Richard Rios Montoya,Right Center Midfield,"[63.1, 67.3]",0.0,['a52230bd-cdae-454e-824b-5b50a1fa61c5'],3939991,Won,781,769,49395,,
4083bf07-ad55-4995-a089-caf4b48675c0,1974,2,00:12:12.869,57,12,Interception,105,Brazil,From Throw In,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,"[17.1, 48.2]",0.0,['428c69a4-a04c-4854-9dd5-1b152f62bfaf'],3939991,Won,781,769,5678,,
1755b709-9b10-4539-886c-42ffa0fac09e,2142,2,00:18:30.256,63,30,Interception,115,Brazil,From Free Kick,Colombia,Davinson Sánchez Mina,Right Center Back,"[8.4, 63.4]",0.0,['c80228e9-e31a-43f1-9335-543e0b8a871b'],3939991,Lost Out,781,769,3494,,
fb5a2b1c-7e11-43ec-8ac9-8c1d44c058bb,2187,2,00:20:22.166,65,22,Interception,117,Colombia,From Free Kick,Brazil,Danilo Luiz da Silva,Right Back,"[30.1, 58.8]",1.132783,['a437d61a-5f7f-4d85-9a7d-ae0c900780c2'],3939991,Lost In Play,769,781,3063,,
4d569a6e-87f3-4088-b66b-e45c1823cc8d,2191,2,00:20:25.474,65,25,Interception,117,Colombia,From Free Kick,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,"[66.8, 37.9]",0.0,['a3b34ace-2870-44d1-9abd-23bfa0d01d98'],3939991,Success In Play,769,769,5678,,
cff296ad-7f18-4be4-9bd0-e9ea7279a4dd,2577,2,00:32:15.750,77,15,Interception,135,Brazil,From Free Kick,Colombia,Johan Andrés Mojica Palacio,Left Back,"[36.6, 6.4]",0.0,['95b4af38-41b2-4d6d-8397-16d3ca79c551'],3939991,Lost Out,781,769,5691,,
231c68e5-237d-4ad8-aa07-c2f64c91a021,2790,2,00:37:46.603,82,46,Interception,141,Colombia,Regular Play,Brazil,Danilo Luiz da Silva,Right Back,"[57.9, 78.1]",0.0,['293077d3-5367-448f-90f2-f710c6910585'],3939991,Lost In Play,769,781,3063,,
dd9fd129-a990-4693-bafe-963b0d298db5,3095,2,00:45:48.274,90,48,Interception,157,Brazil,Regular Play,Brazil,Danilo Luiz da Silva,Right Back,"[30.8, 60.6]",0.0,['100db4ba-4d99-4966-a156-0b333867ef86'],3939991,Won,781,781,3063,,
496754c1-8e1a-421e-b8a9-06d5d695f491,119,1,00:03:04.248,3,4,Interception,8,United States,Regular Play,Uruguay,Facundo Pellistri Rebollo,Right Wing,"[22.2, 61.4]",0.0,['32ef89af-7dbe-481f-840c-f27f53732cc1'],3939990,Lost In Play,1839,783,36288,,
444f7b8c-613a-46e8-9817-260cfb77425b,260,1,00:07:53.409,7,53,Interception,18,United States,From Throw In,Uruguay,Mathías Olivera Miramontes,Left Center Back,"[60.5, 7.2]",0.0,['e7befb56-fc06-433d-b1bc-cd047f1130e4'],3939990,Lost In Play,1839,783,7104,,
8661c603-dad4-4630-aa12-e2b95808c916,265,1,00:07:57.160,7,57,Interception,18,United States,From Throw In,Uruguay,Ronald Federico Araújo da Silva,Right Center Back,"[32.8, 12.4]",0.0,['968eeaab-e7cc-43b4-8796-2107cd884f9a'],3939990,Lost Out,1839,783,32480,,
cb45ef42-c9c4-4d58-8650-71c437eaac34,517,1,00:17:58.098,17,58,Interception,39,United States,From Throw In,Uruguay,Ronald Federico Araújo da Silva,Right Center Back,"[43.8, 5.2]",0.0,['328a7a7e-5de9-44a1-85cc-998ab46f445a'],3939990,Lost Out,1839,783,32480,,
cde24725-4990-4869-af6b-06fab3e0c90f,599,1,00:21:04.272,21,4,Interception,46,Uruguay,Regular Play,United States,Joseph Scally,Right Back,"[36.7, 45.3]",0.0,['673794f5-f3c6-4373-8194-36b9e2dc47df'],3939990,Lost In Play,783,1839,36830,,
8cdf0432-d88c-418a-a4d4-e4f43117f6a3,664,1,00:22:33.545,22,33,Interception,49,Uruguay,From Throw In,United States,Christian Pulisic,Right Wing,"[9.7, 57.4]",0.0,['67d444d2-a580-44b1-af4a-f7ae5bbb0e1a'],3939990,Lost Out,783,1839,8246,,
7e8fae5b-340f-4cbb-ae65-ff60448b11fa,846,1,00:34:44.168,34,44,Interception,63,United States,From Keeper,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,"[58.6, 39.0]",0.0,['71529582-ead4-47c7-a56e-10dbe1e94814'],3939990,Success In Play,1839,783,6773,,
3ea735d2-4a62-44f3-baa5-5ee048e76430,859,1,00:34:58.080,34,58,Interception,63,United States,From Keeper,Uruguay,Ronald Federico Araújo da Silva,Right Center Back,"[52.1, 10.3]",0.0,['3789c72e-d0cb-4a1d-aa5c-16899d96786b'],3939990,Success In Play,1839,783,32480,,
4b7dcbe0-250e-4096-9347-be14f0dd6110,913,1,00:38:23.494,38,23,Interception,71,United States,From Goal Kick,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,"[63.0, 13.1]",0.0,['b85951d1-7fd4-46a9-afdd-2c9cf62f2dea'],3939990,Lost Out,1839,783,6773,,
d802c225-3279-4a24-812a-4df8f86879f0,967,1,00:41:16.122,41,16,Interception,76,United States,From Throw In,Uruguay,Ronald Federico Araújo da Silva,Right Center Back,"[56.8, 71.3]",0.0,['f844b97e-544d-436c-acf3-9fb70eaf6962'],3939990,Lost In Play,1839,783,32480,,
e85d6ef2-c10d-4369-8851-589ff0d1fd18,1939,2,00:25:24.064,70,24,Interception,136,Uruguay,From Free Kick,Uruguay,Manuel Ugarte Ribeiro,Left Defensive Midfield,"[66.9, 38.7]",0.0,['befcaa77-491e-4efe-ad00-274da9ba1095'],3939990,Won,783,783,36659,,
fffe6af7-f80a-4f74-ac84-c0246b1e3b2e,1969,2,00:26:48.145,71,48,Interception,139,United States,From Throw In,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,"[37.1, 11.7]",0.0,['9cd4c694-0167-4023-8802-4f9bad83d2b4'],3939990,Won,1839,783,6773,,
702556e6-1cdc-42f2-a4b5-472aa5dd64cd,2096,2,00:32:09.533,77,9,Interception,148,Uruguay,From Throw In,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[25.2, 53.4]",0.0,['d1c1b7e6-78a0-454d-be61-649280704cea'],3939990,Won,783,783,5247,True,
5358d0bb-dbb4-4695-8907-fc5f99353b5f,2572,2,00:50:43.161,95,43,Interception,178,Uruguay,Regular Play,United States,Weston McKennie,Right Back,"[25.2, 65.4]",0.0,['78a51096-a5e4-4f13-8700-a8834a63654a'],3939990,Won,783,1839,8526,,
5ed9dd63-9a4a-42f8-ab12-cc2c2002a0b9,149,1,00:02:52.326,2,52,Interception,8,Panama,From Throw In,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[18.0, 67.6]",0.0,['3c558907-1b96-413b-8977-b7f4910fb938'],3939989,Lost Out,798,3564,223769,,
a63c2309-3376-4a68-b69e-9ae9eb3091e3,166,1,00:03:08.874,3,8,Interception,9,Panama,From Throw In,Bolivia,Gabriel Alejandro Villamíl Cortéz,Left Defensive Midfield,"[13.2, 27.9]",0.0,['4b158d70-1535-491d-9387-e1196d4bc9ea'],3939989,Lost In Play,798,3564,113732,,
76ae978c-f739-4031-baef-6e462d23ce96,182,1,00:03:19.453,3,19,Interception,10,Bolivia,Regular Play,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[67.6, 4.7]",0.0,['88725017-65aa-4651-903a-11a1d4c24053'],3939989,Won,3564,798,363986,,
3b2b4a71-9849-4bf1-8920-ee18cdfb110c,230,1,00:04:42.091,4,42,Interception,12,Bolivia,Regular Play,Panama,Erick Javier Davis Grajales,Left Wing Back,"[88.5, 20.8]",0.0,['3fffe692-c9bb-42ca-9a73-357f3d680698'],3939989,Won,3564,798,5634,,
5fa51597-5292-4be7-a10d-a29ed0babfce,340,1,00:07:23.344,7,23,Interception,17,Panama,From Throw In,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[65.8, 31.4]",0.0,['493b370a-73da-40c7-b08e-fbbae4038c0f'],3939989,Won,798,798,16637,True,
c6d6d438-b455-4efe-a544-ffd02ccc1122,655,1,00:16:23.619,16,23,Interception,31,Bolivia,From Throw In,Panama,Carlos Miguel Harvey Cesneros,Left Center Back,"[66.7, 5.4]",0.0,['59ea9c44-2806-4c86-8ba6-b986b632c30c'],3939989,Won,3564,798,34148,,
94f7e46e-c20f-469e-9cd2-a25e4a265969,797,1,00:22:48.009,22,48,Interception,39,Panama,Regular Play,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[47.8, 33.6]",0.0,['71ade549-40fd-4632-bece-a67785e1862a'],3939989,Won,798,798,5637,True,
35eed577-3eb0-44e7-85fb-cfd50c5f22ce,1092,1,00:34:07.127,34,7,Interception,55,Panama,From Goal Kick,Panama,Edgardo Isaac Fariña Wynter,Right Center Back,"[12.1, 71.7]",0.0,['62b192e9-9b2d-4bf7-8bf2-e101bfa1b2dd'],3939989,Won,798,798,260212,,
85cac2ec-ebfc-4fef-a307-cbe009f51ee1,1105,1,00:34:14.741,34,14,Interception,55,Panama,From Goal Kick,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[36.8, 21.5]",0.0,['9625146f-3526-44c3-93e8-c83716072826'],3939989,Won,798,3564,37070,,
efffa2d2-227b-4620-b4dd-37ae9b8aa8df,1213,1,00:35:46.463,35,46,Interception,56,Bolivia,From Keeper,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[89.6, 64.3]",0.0,['2a29cae4-d31e-4517-8f3d-ff7468bb6f16'],3939989,Success In Play,3564,798,363986,,
474639e1-9624-49df-a71e-dc5db601ed10,1216,1,00:35:48.273,35,48,Interception,56,Bolivia,From Keeper,Bolivia,Gabriel Alejandro Villamíl Cortéz,Left Defensive Midfield,"[22.0, 10.4]",0.0,['40de73aa-e996-4f26-abb8-588d7e7d3836'],3939989,Won,3564,3564,113732,,
5089953a-7887-4e37-9f23-9aeac04404eb,1316,1,00:37:39.957,37,39,Interception,59,Bolivia,From Throw In,Panama,Carlos Miguel Harvey Cesneros,Left Center Back,"[7.6, 29.3]",0.0,['ac372d96-d862-49ec-b303-351c1267e080'],3939989,Won,3564,798,34148,,
0fc680db-a2e3-48b6-9548-26805d21e68f,1343,1,00:39:06.886,39,6,Interception,61,Panama,From Goal Kick,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[27.4, 27.9]",0.0,['52e08954-6a3b-489e-8995-e6c5a771ba69'],3939989,Success In Play,798,3564,37070,,
